GAME_ID,WINNER,MATCHUP
0029000012,HOME,CLE @ BOS
0029000009,AWAY,PHL @ CHI
0029000006,HOME,WAS @ MIA
0029000005,HOME,MIL @ DET
0029000008,HOME,SAC @ LAC
0029000001,HOME,HOU @ POR
0029000004,HOME,NJN @ IND
0029000010,HOME,ORL @ ATL
0029000011,AWAY,PHX @ UTH
0029000002,AWAY,GOS @ DEN
0029000007,HOME,DAL @ MIN
0029000003,AWAY,NYK @ CHH
0029000024,HOME,IND @ ATL
0029000020,AWAY,BOS @ NYK
0029000013,HOME,CLE @ DET
0029000015,HOME,CHI @ WAS
0029000022,HOME,HOU @ SEA
0029000019,AWAY,UTH @ PHX
0029000023,HOME,MIN @ MIL
0029000017,HOME,LAL @ SAN
0029000018,HOME,DEN @ DAL
0029000016,AWAY,CHH @ ORL
0029000021,AWAY,POR @ SAC
0029000014,HOME,NJN @ PHL
0029000025,HOME,GOS @ LAC
0029000034,HOME,LAC @ GOS
0029000035,AWAY,POR @ LAL
0029000036,AWAY,BOS @ CHI
0029000032,AWAY,DAL @ NYK
0029000033,AWAY,MIL @ MIA
0029000030,HOME,DEN @ HOU
0029000029,AWAY,CLE @ ORL
0029000026,HOME,MIN @ IND
0029000031,HOME,NJN @ CHH
0029000027,AWAY,ATL @ SAC
0029000028,HOME,DET @ SEA
0029000038,AWAY,DAL @ PHL
0029000042,HOME,DEN @ SAN
0029000037,HOME,GOS @ PHX
0029000041,HOME,CHH @ CLE
0029000040,AWAY,DET @ LAC
0029000039,AWAY,CHI @ MIN
0029000047,HOME,WAS @ NYK
0029000045,HOME,MIA @ NJN
0029000044,HOME,ORL @ HOU
0029000043,HOME,SAN @ UTH
0029000046,HOME,PHL @ MIL
0029000048,HOME,ATL @ GOS
0029000056,HOME,SAC @ LAL
0029000053,AWAY,CHI @ BOS
0029000050,HOME,DET @ POR
0029000049,HOME,CLE @ IND
0029000054,HOME,ORL @ DAL
0029000052,AWAY,SEA @ DEN
0029000055,HOME,CHH @ MIN
0029000051,AWAY,MIL @ WAS
0029000062,AWAY,GOS @ SEA
0029000064,HOME,CHH @ CHI
0029000065,HOME,DEN @ PHX
0029000058,AWAY,NYK @ SAC
0029000057,HOME,HOU @ SAN
0029000061,AWAY,ATL @ LAC
0029000059,AWAY,BOS @ NJN
0029000063,HOME,IND @ MIA
0029000060,HOME,PHL @ CLE
0029000068,AWAY,NYK @ LAL
0029000067,HOME,UTH @ HOU
0029000069,HOME,LAC @ POR
0029000066,HOME,ORL @ MIN
0029000070,AWAY,WAS @ NJN
0029000079,AWAY,PHX @ LAL
0029000072,AWAY,PHL @ IND
0029000077,HOME,DEN @ POR
0029000078,HOME,SAN @ GOS
0029000071,HOME,MIN @ HOU
0029000074,HOME,MIA @ DET
0029000073,HOME,DAL @ ORL
0029000081,AWAY,CLE @ ATL
0029000082,AWAY,CHI @ UTH
0029000076,HOME,BOS @ MIL
0029000075,HOME,WAS @ CHH
0029000080,AWAY,NYK @ SEA
0029000085,HOME,ATL @ PHL
0029000086,HOME,CHH @ BOS
0029000087,HOME,IND @ CLE
0029000084,HOME,MIL @ NJN
0029000088,HOME,DAL @ MIA
0029000083,HOME,PHX @ LAC
0029000089,HOME,CHI @ GOS
0029000093,AWAY,LAL @ HOU
0029000094,HOME,UTH @ ORL
0029000092,HOME,NYK @ POR
0029000091,HOME,MIN @ DEN
0029000090,AWAY,SAN @ SAC
0029000095,AWAY,CHH @ ATL
0029000097,HOME,WAS @ PHL
0029000099,HOME,UTH @ BOS
0029000101,HOME,LAC @ PHX
0029000102,HOME,MIL @ CLE
0029000096,AWAY,DET @ NJN
0029000098,HOME,MIA @ IND
0029000100,HOME,LAL @ DAL
0029000109,HOME,SAC @ GOS
0029000113,HOME,ATL @ DET
0029000106,AWAY,BOS @ WAS
0029000111,AWAY,CHI @ SEA
0029000107,HOME,MIA @ HOU
0029000104,HOME,NJN @ MIL
0029000108,HOME,PHX @ SAN
0029000110,AWAY,POR @ DEN
0029000103,HOME,IND @ ORL
0029000112,HOME,CLE @ CHH
0029000105,HOME,PHL @ NYK
0029000115,HOME,GOS @ LAL
0029000114,HOME,SEA @ LAC
0029000117,HOME,CHI @ POR
0029000116,AWAY,UTH @ MIN
0029000119,HOME,CHH @ PHL
0029000118,HOME,UTH @ MIL
0029000120,AWAY,LAL @ DEN
0029000122,HOME,ORL @ GOS
0029000127,AWAY,HOU @ NYK
0029000125,AWAY,DET @ MIA
0029000121,AWAY,MIN @ DAL
0029000124,HOME,ATL @ CHH
0029000126,HOME,NJN @ SEA
0029000123,AWAY,SAC @ WAS
0029000128,HOME,DEN @ LAL
0029000130,HOME,HOU @ BOS
0029000135,HOME,CHI @ PHX
0029000137,HOME,ATL @ MIL
0029000136,HOME,MIA @ CLE
0029000132,HOME,SAC @ PHL
0029000129,HOME,ORL @ UTH
0029000133,HOME,MIN @ SAN
0029000134,HOME,NJN @ LAC
0029000131,AWAY,DET @ IND
0029000144,HOME,SAC @ BOS
0029000145,HOME,CLE @ PHL
0029000141,AWAY,NJN @ PHX
0029000139,HOME,WAS @ DET
0029000143,AWAY,CHI @ LAC
0029000147,HOME,GOS @ POR
0029000142,HOME,HOU @ IND
0029000138,AWAY,SAN @ DAL
0029000140,HOME,SEA @ UTH
0029000146,AWAY,MIA @ CHH
0029000150,HOME,ORL @ LAL
0029000149,AWAY,NJN @ GOS
0029000151,AWAY,MIL @ NYK
0029000155,AWAY,BOS @ CLE
0029000154,AWAY,CHI @ DEN
0029000156,AWAY,UTH @ DAL
0029000152,AWAY,CHH @ MIA
0029000148,HOME,IND @ WAS
0029000153,AWAY,PHL @ ATL
0029000160,HOME,SAC @ DET
0029000159,HOME,ORL @ LAC
0029000157,HOME,SAN @ POR
0029000158,AWAY,HOU @ MIN
0029000161,HOME,MIA @ BOS
0029000166,AWAY,CLE @ NYK
0029000163,HOME,PHL @ NJN
0029000165,HOME,LAC @ HOU
0029000169,AWAY,PHX @ POR
0029000164,AWAY,DET @ ATL
