GAME_ID,WINNER,MATCHUP
0029200005,AWAY,NYK @ ATL
0029200006,HOME,MIN @ BOS
0029200007,AWAY,MIL @ DET
0029200010,AWAY,SEA @ HOU
0029200004,AWAY,NJN @ PHL
0029200003,HOME,SAN @ SAC
0029200001,AWAY,LAL @ LAC
0029200011,HOME,MIA @ ORL
0029200009,HOME,WAS @ CHH
0029200002,AWAY,CHI @ CLE
0029200008,AWAY,GOS @ UTH
0029200014,HOME,HOU @ SEA
0029200020,HOME,LAC @ PHX
0029200018,HOME,SAN @ DEN
0029200013,AWAY,ATL @ CHI
0029200016,HOME,PHL @ NYK
0029200021,HOME,NJN @ MIA
0029200022,AWAY,DET @ IND
0029200019,AWAY,UTH @ DAL
0029200017,HOME,BOS @ MIL
0029200012,AWAY,GOS @ MIN
0029200015,AWAY,ORL @ WAS
0029200025,AWAY,SAC @ LAL
0029200024,HOME,CHH @ CLE
0029200023,HOME,DEN @ POR
0029200026,HOME,IND @ CHI
0029200034,AWAY,LAL @ GOS
0029200027,HOME,MIL @ SAN
0029200036,HOME,NJN @ NYK
0029200031,HOME,WAS @ CLE
0029200032,HOME,BOS @ MIA
0029200028,AWAY,CHH @ ORL
0029200029,HOME,PHX @ POR
0029200035,AWAY,UTH @ DEN
0029200033,HOME,DAL @ MIN
0029200030,HOME,LAC @ SAC
0029200040,HOME,DET @ CHI
0029200039,HOME,ATL @ HOU
0029200042,HOME,SAC @ LAC
0029200038,HOME,PHL @ IND
0029200037,AWAY,MIL @ DAL
0029200041,AWAY,BOS @ CHH
0029200046,AWAY,CLE @ GOS
0029200048,AWAY,ATL @ SAN
0029200045,AWAY,MIN @ NJN
0029200043,HOME,MIA @ DET
0029200049,HOME,WAS @ ORL
0029200044,AWAY,PHX @ UTH
0029200047,HOME,LAL @ SEA
0029200051,AWAY,LAC @ LAL
0029200055,AWAY,PHL @ BOS
0029200052,HOME,CLE @ POR
0029200053,HOME,CHH @ IND
0029200054,AWAY,CHI @ MIL
0029200050,HOME,NYK @ WAS
0029200059,HOME,BOS @ NYK
0029200065,AWAY,IND @ DET
0029200060,HOME,SAC @ SEA
0029200056,HOME,LAC @ UTH
0029200058,AWAY,HOU @ SAN
0029200064,HOME,ORL @ NJN
0029200061,HOME,ATL @ DAL
0029200057,AWAY,PHX @ MIN
0029200063,AWAY,MIA @ CHH
0029200062,AWAY,POR @ GOS
0029200066,HOME,DEN @ CHI
0029200069,HOME,GOS @ LAL
0029200068,HOME,WAS @ NJN
0029200070,HOME,DEN @ MIL
0029200067,HOME,CLE @ SAC
0029200072,HOME,SEA @ PHX
0029200071,HOME,NYK @ POR
0029200083,HOME,CLE @ SAN
0029200081,AWAY,UTH @ NJN
0029200073,AWAY,GOS @ MIA
0029200080,HOME,SAC @ HOU
0029200076,HOME,DET @ LAC
0029200082,HOME,DEN @ IND
0029200078,AWAY,MIL @ ATL
0029200077,AWAY,CHI @ MIN
0029200079,HOME,DAL @ CHH
0029200075,HOME,NYK @ SEA
0029200074,HOME,BOS @ WAS
0029200085,AWAY,ORL @ PHL
0029200084,AWAY,UTH @ BOS
0029200086,HOME,SAC @ PHX
0029200087,HOME,DAL @ SAN
0029200089,HOME,CLE @ HOU
0029200088,HOME,GOS @ ORL
0029200090,HOME,NYK @ LAC
0029200092,AWAY,NJN @ ATL
0029200093,HOME,DET @ DEN
0029200091,AWAY,CHI @ SEA
0029200098,AWAY,POR @ SAC
0029200096,HOME,MIA @ PHL
0029200097,HOME,CHI @ LAL
0029200095,AWAY,UTH @ IND
0029200094,AWAY,WAS @ MIN
0029200099,HOME,GOS @ CHH
0029200110,HOME,ORL @ NYK
0029200105,AWAY,PHL @ NJN
0029200102,HOME,SAN @ HOU
0029200100,AWAY,CHH @ MIA
0029200104,HOME,PHX @ LAC
0029200109,HOME,BOS @ ATL
0029200103,AWAY,CLE @ DAL
0029200108,HOME,IND @ MIL
0029200106,HOME,MIN @ DEN
0029200101,HOME,DET @ SEA
0029200107,HOME,UTH @ WAS
0029200113,HOME,DEN @ LAL
0029200111,AWAY,CHI @ PHX
0029200112,AWAY,GOS @ NJN
0029200114,HOME,DET @ POR
0029200115,AWAY,ATL @ BOS
0029200116,HOME,SEA @ SAC
0029200119,AWAY,CHI @ GOS
0029200122,HOME,WAS @ NYK
0029200124,HOME,MIL @ CLE
0029200118,HOME,LAC @ HOU
0029200123,HOME,SAN @ POR
0029200120,HOME,MIA @ IND
0029200121,HOME,PHL @ CHH
0029200117,HOME,NJN @ SEA
0029200128,HOME,WAS @ BOS
0029200129,AWAY,ATL @ PHL
0029200135,AWAY,NJN @ LAL
0029200127,HOME,POR @ PHX
0029200136,HOME,IND @ MIA
0029200133,AWAY,CHH @ DET
0029200125,HOME,HOU @ ORL
0029200130,AWAY,LAC @ DAL
0029200132,HOME,CLE @ MIL
0029200131,AWAY,SAN @ UTH
0029200134,HOME,SAC @ DEN
0029200126,AWAY,NYK @ MIN
0029200146,AWAY,MIL @ PHL
0029200140,HOME,CHH @ BOS
0029200144,HOME,GOS @ PHX
0029200139,HOME,ATL @ CLE
0029200137,AWAY,HOU @ MIA
