GAME_ID,WINNER,MATCHUP
0029700002,HOME,IND @ NJN
0029700009,HOME,CLE @ HOU
0029700010,AWAY,SAS @ DEN
0029700012,HOME,UTA @ LAL
0029700003,AWAY,MIL @ PHI
0029700013,AWAY,SEA @ POR
0029700005,HOME,TOR @ MIA
0029700008,HOME,GSW @ MIN
0029700011,HOME,LAC @ PHX
0029700007,HOME,WAS @ DET
0029700004,AWAY,ATL @ ORL
0029700006,AWAY,NYK @ CHH
0029700014,AWAY,DAL @ VAN
0029700001,HOME,CHI @ BOS
0029700017,HOME,GSW @ IND
0029700021,HOME,CLE @ SAS
0029700022,HOME,DEN @ UTA
0029700018,HOME,PHI @ CHI
0029700019,AWAY,NJN @ MIL
0029700020,HOME,CHH @ MIN
0029700024,AWAY,DAL @ SEA
0029700016,HOME,TOR @ ATL
0029700025,HOME,SAC @ VAN
0029700023,AWAY,POR @ LAC
0029700015,AWAY,MIA @ WAS
0029700027,AWAY,DET @ NYK
0029700028,AWAY,HOU @ SAC
0029700026,AWAY,ORL @ BOS
0029700031,AWAY,WAS @ UTA
0029700029,AWAY,CHH @ MIA
0029700030,HOME,SAS @ CHI
0029700038,AWAY,WAS @ DEN
0029700037,HOME,VAN @ DAL
0029700041,HOME,MIN @ POR
0029700032,HOME,BOS @ NYK
0029700036,HOME,ORL @ MIL
0029700040,AWAY,LAL @ SAC
0029700042,HOME,HOU @ SEA
0029700039,HOME,UTA @ PHX
0029700033,HOME,DET @ ATL
0029700035,HOME,IND @ CLE
0029700034,HOME,GSW @ TOR
0029700044,HOME,GSW @ NJN
0029700049,HOME,VAN @ SAS
0029700045,AWAY,ATL @ PHI
0029700048,HOME,ORL @ CHI
0029700047,AWAY,IND @ DET
0029700046,HOME,DAL @ CHH
0029700043,AWAY,MIA @ BOS
0029700050,AWAY,HOU @ LAC
0029700053,AWAY,NYK @ PHX
0029700052,HOME,PHI @ MIL
0029700051,AWAY,SEA @ TOR
0029700059,AWAY,SEA @ IND
0029700055,HOME,MIA @ NJN
0029700060,AWAY,POR @ HOU
