GAME_ID,WINNER,MATCHUP
0021100005,AWAY,LAC @ GSW
0021100003,AWAY,CHI @ LAL
0021100001,HOME,BOS @ NYK
0021100002,AWAY,MIA @ DAL
0021100004,HOME,ORL @ OKC
0021100017,HOME,CHI @ GSW
0021100013,HOME,MEM @ SAS
0021100014,AWAY,NOH @ PHX
0021100009,AWAY,TOR @ CLE
0021100008,HOME,HOU @ ORL
0021100016,HOME,PHI @ POR
0021100010,HOME,DET @ IND
0021100012,AWAY,DEN @ DAL
0021100011,AWAY,OKC @ MIN
0021100015,HOME,LAL @ SAC
0021100006,AWAY,NJN @ WAS
0021100007,HOME,MIL @ CHA
0021100022,HOME,UTA @ LAL
0021100018,AWAY,ATL @ NJN
0021100019,HOME,BOS @ MIA
0021100021,HOME,SAC @ POR
0021100020,HOME,MIN @ MIL
0021100032,HOME,NYK @ GSW
0021100029,HOME,LAC @ SAS
0021100031,AWAY,PHI @ PHX
0021100026,AWAY,CLE @ DET
0021100025,HOME,WAS @ ATL
0021100030,HOME,UTA @ DEN
0021100028,HOME,BOS @ NOH
0021100023,AWAY,IND @ TOR
0021100027,AWAY,OKC @ MEM
0021100024,AWAY,MIA @ CHA
0021100038,HOME,NYK @ LAL
0021100034,HOME,SAS @ HOU
0021100033,HOME,NJN @ ORL
0021100037,HOME,DEN @ POR
0021100036,AWAY,CHI @ SAC
0021100035,HOME,DAL @ OKC
0021100041,HOME,DET @ BOS
0021100049,AWAY,CHI @ LAC
0021100040,HOME,CLE @ IND
0021100042,HOME,NJN @ ATL
0021100048,HOME,PHI @ UTA
0021100047,HOME,TOR @ DAL
0021100046,HOME,WAS @ MIL
0021100045,AWAY,MIA @ MIN
0021100044,AWAY,PHX @ NOH
0021100043,HOME,HOU @ MEM
0021100039,AWAY,ORL @ CHA
0021100056,AWAY,PHI @ GSW
0021100055,HOME,UTA @ SAS
0021100050,HOME,DEN @ LAL
0021100052,HOME,ATL @ HOU
0021100051,HOME,IND @ DET
0021100054,AWAY,NYK @ SAC
0021100053,HOME,PHX @ OKC
0021100062,HOME,MEM @ CHI
0021100060,HOME,NJN @ CLE
0021100059,HOME,CHA @ MIA
0021100058,HOME,TOR @ ORL
0021100065,HOME,POR @ LAC
0021100063,HOME,LAL @ DEN
0021100061,HOME,DAL @ MIN
0021100064,HOME,NOH @ SAC
0021100057,AWAY,BOS @ WAS
0021100067,HOME,WAS @ BOS
0021100069,AWAY,TOR @ NYK
0021100066,HOME,GSW @ PHX
0021100068,AWAY,IND @ NJN
0021100070,AWAY,ATL @ MIA
0021100071,HOME,ORL @ DET
0021100073,HOME,OKC @ DAL
0021100075,HOME,NOH @ UTA
0021100074,HOME,MIL @ DEN
0021100072,HOME,SAS @ MIN
0021100081,HOME,HOU @ LAL
0021100077,HOME,ATL @ CHI
0021100076,HOME,CHA @ CLE
0021100080,HOME,MIL @ UTA
0021100078,HOME,SAC @ MEM
0021100079,AWAY,POR @ OKC
0021100091,HOME,GSW @ SAS
0021100085,AWAY,CHA @ NYK
0021100084,HOME,NJN @ BOS
0021100086,HOME,IND @ MIA
0021100087,AWAY,CHI @ DET
0021100083,HOME,WAS @ ORL
0021100093,HOME,HOU @ LAC
0021100090,HOME,PHX @ DAL
0021100092,HOME,SAC @ DEN
0021100089,AWAY,MEM @ MIN
0021100088,AWAY,PHI @ NOH
0021100082,HOME,CLE @ TOR
0021100095,HOME,DAL @ SAS
0021100097,HOME,LAL @ POR
0021100094,AWAY,MIA @ ATL
0021100096,HOME,MIL @ SAC
0021100099,HOME,DET @ PHI
0021100109,HOME,GSW @ LAL
0021100102,AWAY,IND @ BOS
0021100108,HOME,POR @ PHX
0021100103,AWAY,CHI @ ORL
0021100107,HOME,MEM @ UTA
0021100106,AWAY,CLE @ MIN
0021100104,AWAY,DEN @ NOH
0021100100,AWAY,NYK @ WAS
0021100098,AWAY,NJN @ TOR
0021100101,AWAY,ATL @ CHA
0021100105,HOME,HOU @ OKC
0021100114,HOME,TOR @ PHI
0021100116,HOME,DEN @ SAS
0021100119,AWAY,UTA @ GSW
0021100115,AWAY,OKC @ HOU
0021100112,AWAY,MIA @ NJN
0021100113,AWAY,NYK @ DET
0021100118,HOME,MIL @ LAC
0021100111,HOME,CHA @ IND
0021100110,HOME,CHI @ ATL
0021100117,HOME,NOH @ DAL
0021100125,HOME,MEM @ LAL
0021100123,HOME,MIL @ PHX
0021100124,HOME,CLE @ POR
0021100121,AWAY,ORL @ SAC
0021100120,AWAY,MIN @ WAS
0021100122,HOME,SAS @ OKC
0021100127,HOME,IND @ PHI
0021100130,HOME,DET @ CHI
0021100129,HOME,CHA @ NYK
0021100128,AWAY,ATL @ NJN
0021100131,AWAY,NOH @ DEN
0021100126,HOME,MIN @ TOR
0021100132,HOME,SAC @ PHI
0021100142,HOME,MIA @ GSW
0021100141,HOME,PHX @ LAL
0021100135,AWAY,DAL @ DET
0021100140,HOME,LAC @ POR
0021100136,HOME,SAS @ MIL
0021100139,HOME,CLE @ UTA
0021100138,AWAY,CHI @ MIN
0021100133,HOME,TOR @ WAS
0021100137,AWAY,OKC @ MEM
0021100134,AWAY,HOU @ CHA
0021100149,HOME,HOU @ SAS
0021100147,HOME,WAS @ CHI
0021100145,HOME,PHI @ NYK
0021100146,AWAY,DAL @ BOS
0021100153,HOME,MIA @ LAC
0021100152,AWAY,ORL @ POR
0021100144,HOME,ATL @ IND
0021100151,AWAY,LAL @ UTA
0021100150,HOME,NJN @ DEN
0021100148,AWAY,OKC @ NOH
0021100143,AWAY,SAC @ TOR
0021100158,AWAY,ORL @ GSW
0021100157,AWAY,CLE @ PHX
0021100154,HOME,CHA @ ATL
0021100155,HOME,DET @ MIL
0021100156,HOME,NYK @ MEM
0021100160,HOME,WAS @ PHI
0021100166,HOME,POR @ SAS
0021100169,HOME,CLE @ LAL
0021100162,AWAY,CHI @ BOS
0021100167,AWAY,NJN @ PHX
0021100164,HOME,SAC @ HOU
0021100165,HOME,MIL @ DAL
0021100168,HOME,MIA @ DEN
0021100163,AWAY,MIN @ NOH
0021100159,AWAY,IND @ TOR
0021100161,AWAY,DET @ CHA
0021100174,HOME,TOR @ CHI
0021100176,HOME,POR @ HOU
0021100180,HOME,LAL @ LAC
0021100173,HOME,BOS @ IND
0021100172,HOME,MIN @ ATL
0021100178,HOME,SAC @ DAL
0021100179,HOME,NJN @ UTA
0021100170,AWAY,PHI @ WAS
0021100175,HOME,NOH @ MEM
0021100171,HOME,GSW @ CHA
0021100177,HOME,NYK @ OKC
0021100183,HOME,PHX @ SAS
0021100181,AWAY,GSW @ DET
0021100182,AWAY,UTA @ DEN
0021100186,HOME,MIL @ PHI
0021100194,HOME,DAL @ LAL
0021100184,AWAY,ORL @ NYK
0021100192,AWAY,OKC @ BOS
0021100191,HOME,NJN @ LAC
0021100189,HOME,TOR @ ATL
0021100193,HOME,SAC @ MIN
0021100190,AWAY,POR @ NOH
0021100187,AWAY,HOU @ WAS
0021100185,HOME,CHI @ MEM
0021100188,AWAY,CLE @ CHA
0021100198,HOME,PHX @ CHI
0021100196,AWAY,GSW @ CLE
0021100200,HOME,DET @ HOU
0021100197,HOME,SAS @ MIA
0021100195,HOME,CHA @ ORL
0021100201,HOME,LAC @ UTA
0021100199,AWAY,DEN @ MIL
0021100202,AWAY,DEN @ PHI
0021100207,AWAY,PHX @ NYK
0021100205,HOME,TOR @ BOS
0021100206,HOME,GSW @ NJN
0021100204,AWAY,SAS @ ORL
0021100212,HOME,DAL @ LAC
0021100208,HOME,POR @ ATL
0021100210,HOME,DET @ MIN
0021100211,HOME,IND @ SAC
0021100209,AWAY,MEM @ NOH
0021100203,HOME,OKC @ WAS
0021100214,HOME,NOH @ HOU
0021100213,HOME,LAL @ MIA
0021100215,AWAY,DAL @ UTA
0021100217,HOME,ATL @ PHI
0021100226,AWAY,IND @ GSW
0021100224,AWAY,SAC @ SAS
0021100220,AWAY,MIL @ NYK
0021100219,AWAY,PHX @ BOS
0021100222,AWAY,CHI @ CLE
0021100221,AWAY,MEM @ DET
0021100223,HOME,LAL @ ORL
0021100225,AWAY,MIN @ LAC
0021100218,AWAY,DEN @ WAS
0021100216,AWAY,POR @ TOR
0021100232,HOME,CHA @ CHI
0021100228,AWAY,DEN @ NYK
0021100231,AWAY,OKC @ NJN
0021100235,HOME,SAS @ HOU
0021100229,HOME,PHI @ MIA
0021100230,HOME,POR @ DET
0021100227,HOME,CLE @ ATL
0021100236,HOME,MIN @ UTA
0021100234,AWAY,DAL @ NOH
0021100233,HOME,SAC @ MEM
0021100241,AWAY,IND @ LAL
0021100239,HOME,CHA @ NJN
0021100240,AWAY,MIL @ MIA
0021100238,HOME,TOR @ LAC
0021100237,AWAY,BOS @ WAS
0021100242,HOME,WAS @ PHI
0021100251,AWAY,MEM @ GSW
0021100244,HOME,NJN @ CHI
0021100243,HOME,ORL @ BOS
0021100250,HOME,SAC @ POR
0021100249,HOME,PHX @ DAL
0021100245,AWAY,ATL @ MIL
0021100248,AWAY,HOU @ MIN
0021100246,AWAY,SAS @ NOH
0021100247,HOME,DET @ OKC
0021100255,AWAY,TOR @ PHX
0021100254,HOME,CLE @ MIA
0021100256,HOME,MEM @ POR
0021100253,AWAY,ORL @ IND
0021100252,AWAY,NYK @ CHA
0021100257,AWAY,NJN @ PHI
0021100269,HOME,POR @ GSW
0021100265,HOME,ATL @ SAS
0021100268,HOME,LAC @ LAL
0021100261,AWAY,IND @ CHI
0021100259,HOME,NYK @ CLE
0021100262,AWAY,MIL @ HOU
0021100260,AWAY,MIA @ DET
0021100264,AWAY,MIN @ DAL
0021100266,AWAY,TOR @ UTA
0021100267,AWAY,DEN @ SAC
0021100258,HOME,CHA @ WAS
0021100263,HOME,NOH @ OKC
0021100270,AWAY,BOS @ ORL
0021100271,HOME,MEM @ LAC
0021100272,HOME,CHA @ PHI
0021100284,AWAY,OKC @ GSW
0021100277,HOME,MIL @ CHI
0021100273,HOME,IND @ BOS
0021100275,AWAY,NJN @ CLE
0021100279,HOME,WAS @ HOU
0021100276,HOME,NYK @ MIA
0021100274,AWAY,ATL @ DET
0021100283,HOME,PHX @ POR
0021100281,HOME,UTA @ DAL
0021100282,HOME,TOR @ DEN
0021100280,HOME,SAS @ MIN
0021100278,HOME,ORL @ NOH
0021100285,HOME,DET @ PHI
0021100290,HOME,MEM @ PHX
0021100287,HOME,NYK @ HOU
0021100288,HOME,LAL @ MIL
0021100289,HOME,SAC @ UTA
0021100286,AWAY,WAS @ CHA
0021100292,AWAY,CLE @ BOS
0021100293,AWAY,TOR @ NJN
0021100291,HOME,CHI @ MIA
0021100294,AWAY,IND @ ORL
0021100295,HOME,SAS @ DAL
0021100298,AWAY,LAC @ DEN
0021100297,AWAY,LAL @ MIN
0021100296,AWAY,ATL @ NOH
0021100299,HOME,ORL @ PHI
0021100306,AWAY,DAL @ PHX
0021100301,HOME,NOH @ MIA
0021100304,AWAY,MIN @ HOU
0021100307,HOME,OKC @ LAC
0021100305,HOME,POR @ UTA
0021100302,HOME,DET @ MIL
0021100300,AWAY,CHI @ WAS
0021100303,AWAY,SAS @ MEM
0021100314,HOME,SAC @ GSW
0021100313,HOME,CHA @ LAL
0021100311,HOME,DET @ NYK
0021100309,AWAY,BOS @ CLE
0021100310,HOME,NJN @ IND
0021100308,AWAY,ATL @ TOR
0021100312,HOME,DEN @ MEM
0021100315,HOME,CHI @ PHI
0021100323,HOME,HOU @ SAS
0021100317,HOME,TOR @ BOS
0021100318,HOME,DET @ NJN
0021100316,HOME,WAS @ ORL
0021100324,HOME,CHA @ POR
0021100321,AWAY,OKC @ DAL
0021100325,AWAY,LAC @ UTA
0021100319,HOME,MIA @ MIL
0021100322,AWAY,IND @ MIN
0021100320,AWAY,PHX @ NOH
0021100331,HOME,UTA @ GSW
0021100328,HOME,NOH @ SAS
0021100327,AWAY,CHI @ NYK
0021100330,AWAY,DEN @ LAC
0021100326,AWAY,MEM @ ATL
0021100329,HOME,POR @ SAC
0021100333,AWAY,MIA @ PHI
