GAME_ID,WINNER,MATCHUP
0028200010,AWAY,GOS @ LAL
0028200008,AWAY,PHL @ NYK
0028200006,HOME,ATL @ DET
0028200005,HOME,HOU @ SEA
0028200007,AWAY,BOS @ CLE
0028200002,HOME,POR @ KCK
0028200009,AWAY,SAN @ UTH
0028200011,AWAY,DAL @ DEN
0028200003,HOME,WAS @ IND
0028200004,AWAY,PHX @ SDC
0028200001,HOME,CHI @ NJN
0028200016,AWAY,BOS @ ATL
0028200014,HOME,HOU @ GOS
0028200017,AWAY,WAS @ CHI
0028200012,HOME,NYK @ MIL
0028200013,HOME,POR @ SAN
0028200015,AWAY,UTH @ DAL
0028200018,HOME,NJN @ PHL
0028200019,AWAY,MIL @ CLE
0028200022,HOME,PHX @ DEN
0028200020,AWAY,SEA @ SDC
0028200021,AWAY,DET @ IND
0028200025,HOME,WAS @ ATL
0028200024,AWAY,DAL @ HOU
0028200023,HOME,POR @ PHX
0028200029,AWAY,DET @ CLE
0028200027,HOME,MIL @ KCK
0028200028,AWAY,SEA @ UTH
0028200026,HOME,SDC @ NJN
0028200037,HOME,IND @ BOS
0028200034,HOME,NYK @ GOS
0028200032,HOME,CHI @ DET
0028200030,HOME,NJN @ WAS
0028200036,HOME,SAN @ SEA
0028200033,HOME,HOU @ DAL
0028200035,AWAY,LAL @ DEN
0028200031,HOME,SDC @ PHL
0028200039,AWAY,MIL @ ATL
0028200042,HOME,DEN @ LAL
0028200041,HOME,CLE @ CHI
0028200038,HOME,UTH @ PHX
0028200040,AWAY,SAN @ POR
0028200044,HOME,NYK @ SEA
0028200046,HOME,WAS @ BOS
0028200047,AWAY,SAN @ GOS
0028200045,HOME,SDC @ MIL
0028200043,AWAY,NJN @ CLE
0028200048,AWAY,DAL @ KCK
0028200049,AWAY,PHL @ DET
0028200052,HOME,DET @ ATL
0028200050,HOME,SDC @ CHI
0028200056,HOME,NYK @ POR
0028200057,AWAY,LAL @ UTH
0028200051,HOME,GOS @ DEN
0028200053,AWAY,PHX @ DAL
0028200054,HOME,IND @ WAS
0028200055,HOME,BOS @ PHL
0028200059,HOME,POR @ LAL
0028200061,AWAY,SEA @ MIL
0028200060,HOME,PHX @ SAN
0028200058,AWAY,BOS @ NJN
0028200062,HOME,KCK @ LAL
0028200067,AWAY,NJN @ NYK
0028200063,AWAY,DET @ WAS
0028200065,AWAY,PHX @ HOU
0028200068,AWAY,SEA @ CHI
0028200070,HOME,GOS @ POR
0028200064,HOME,UTH @ SAN
0028200069,AWAY,ATL @ DEN
0028200066,HOME,SDC @ IND
0028200075,AWAY,MIL @ BOS
0028200071,HOME,IND @ DET
0028200078,HOME,KCK @ PHX
0028200072,HOME,DEN @ UTH
0028200076,HOME,NYK @ NJN
0028200073,AWAY,SEA @ DAL
0028200077,AWAY,CLE @ GOS
0028200074,HOME,CHI @ PHL
0028200079,HOME,HOU @ POR
0028200080,HOME,SAN @ SDC
0028200085,HOME,HOU @ LAL
0028200088,HOME,DAL @ BOS
0028200087,HOME,MIL @ DET
0028200084,AWAY,NYK @ WAS
0028200083,HOME,NJN @ CHI
0028200086,HOME,CLE @ PHX
0028200082,AWAY,ATL @ UTH
0028200081,AWAY,POR @ DEN
0028200089,AWAY,IND @ PHL
0028200094,HOME,ATL @ GOS
0028200096,HOME,DET @ NYK
0028200091,AWAY,SEA @ SAN
0028200095,HOME,CHI @ IND
0028200092,AWAY,KCK @ SDC
0028200090,AWAY,DEN @ DAL
0028200093,AWAY,PHL @ NJN
0028200101,HOME,CLE @ LAL
0028200097,AWAY,SEA @ HOU
0028200100,AWAY,BOS @ MIL
0028200098,AWAY,PHX @ POR
0028200099,HOME,WAS @ PHL
0028200103,HOME,HOU @ NYK
0028200102,HOME,LAL @ PHX
0028200106,HOME,GOS @ CHI
0028200104,HOME,IND @ MIL
0028200108,HOME,ATL @ POR
0028200107,AWAY,KCK @ SAN
0028200105,AWAY,DEN @ SDC
0028200112,HOME,HOU @ BOS
0028200115,AWAY,SAN @ WAS
0028200109,HOME,ATL @ SEA
0028200113,HOME,NJN @ UTH
0028200110,HOME,LAL @ DAL
0028200111,HOME,GOS @ IND
0028200114,HOME,DET @ PHL
0028200117,AWAY,MIL @ NYK
0028200118,AWAY,DEN @ PHX
0028200116,HOME,CLE @ SDC
0028200121,HOME,WAS @ LAL
0028200126,AWAY,HOU @ IND
0028200123,HOME,SAN @ BOS
0028200120,HOME,GOS @ DET
0028200125,HOME,CLE @ SEA
0028200124,HOME,UTH @ CHI
0028200122,HOME,NJN @ POR
0028200119,HOME,MIL @ PHL
0028200127,AWAY,BOS @ NYK
0028200131,HOME,DET @ CHI
0028200128,HOME,ATL @ PHX
0028200129,HOME,GOS @ SAN
0028200130,AWAY,WAS @ SDC
0028200136,AWAY,KCK @ DAL
0028200133,HOME,DEN @ LAL
0028200135,AWAY,NJN @ SEA
0028200132,HOME,CLE @ POR
0028200134,AWAY,MIL @ IND
0028200138,HOME,CHI @ ATL
0028200139,AWAY,NJN @ GOS
0028200141,AWAY,IND @ NYK
0028200137,AWAY,DET @ HOU
0028200142,AWAY,UTH @ CLE
0028200140,HOME,DEN @ SAN
0028200143,AWAY,POR @ PHL
0028200149,HOME,POR @ BOS
0028200144,AWAY,LAL @ SEA
0028200150,AWAY,WAS @ PHX
0028200147,HOME,UTH @ MIL
0028200145,HOME,DET @ KCK
0028200148,HOME,SAN @ DEN
0028200146,HOME,NJN @ SDC
0028200152,HOME,CHI @ DAL
0028200151,AWAY,PHL @ IND
0028200153,AWAY,KCK @ HOU
0028200161,HOME,DEN @ SEA
0028200154,HOME,UTH @ BOS
0028200157,HOME,NJN @ PHX
0028200158,HOME,CHI @ SAN
0028200159,AWAY,LAL @ SDC
0028200160,AWAY,WAS @ IND
0028200156,HOME,POR @ DET
0028200155,AWAY,PHL @ CLE
0028200162,HOME,IND @ ATL
0028200168,AWAY,SEA @ GOS
0028200166,HOME,POR @ WAS
0028200169,HOME,CHI @ HOU
0028200170,HOME,NYK @ MIL
0028200163,HOME,PHX @ KCK
0028200167,HOME,SDC @ DEN
0028200165,AWAY,SAN @ DAL
0028200164,HOME,UTH @ PHL
0028200172,HOME,GOS @ LAL
0028200171,HOME,MIL @ BOS
