GAME_ID,WINNER,MATCHUP
0029900002,AWAY,IND @ NJN
0029900008,AWAY,MIL @ HOU
0029900009,HOME,PHI @ SAS
0029900007,HOME,GSW @ DAL
0029900010,HOME,PHX @ DEN
0029900011,AWAY,LAL @ UTA
0029900004,HOME,DET @ MIA
0029900001,HOME,CLE @ NYK
0029900013,AWAY,POR @ VAN
0029900005,HOME,ORL @ CHH
0029900006,AWAY,BOS @ TOR
0029900012,AWAY,SEA @ LAC
0029900003,HOME,ATL @ WAS
0029900018,HOME,VAN @ LAL
0029900017,AWAY,NYK @ CHI
0029900019,HOME,LAC @ POR
0029900015,HOME,DET @ ORL
0029900016,HOME,NJN @ CLE
0029900014,HOME,WAS @ BOS
0029900023,HOME,GSW @ SAS
0029900024,HOME,HOU @ UTA
0029900025,HOME,PHI @ PHX
0029900026,HOME,DAL @ SEA
0029900021,AWAY,MIL @ ATL
0029900022,HOME,MIA @ TOR
0029900020,HOME,IND @ CHH
0029900032,AWAY,SAS @ HOU
0029900028,AWAY,TOR @ NJN
0029900034,HOME,MIN @ SAC
0029900035,HOME,DEN @ POR
0029900031,AWAY,MIA @ CHI
0029900029,AWAY,CLE @ ORL
0029900030,AWAY,NYK @ DET
0029900027,HOME,CHH @ BOS
0029900033,HOME,PHI @ LAC
0029900039,HOME,BOS @ IND
0029900043,HOME,LAL @ POR
0029900040,HOME,DET @ MIL
0029900044,HOME,UTA @ SEA
0029900041,HOME,SAC @ MIN
0029900037,HOME,CHI @ ATL
0029900038,HOME,NYK @ CLE
0029900042,AWAY,DAL @ GSW
0029900045,HOME,DEN @ VAN
0029900036,AWAY,ORL @ WAS
0029900046,HOME,WAS @ NJN
0029900049,HOME,DAL @ LAL
0029900048,HOME,SAS @ PHX
0029900047,HOME,CHH @ TOR
0029900052,AWAY,ORL @ HOU
0029900053,HOME,ATL @ DEN
0029900050,HOME,MIL @ NYK
0029900051,HOME,SEA @ PHI
0029900054,AWAY,UTA @ LAC
0029900057,AWAY,LAL @ DAL
0029900058,HOME,POR @ UTA
0029900055,HOME,IND @ MIA
0029900056,AWAY,PHX @ CHI
