GAME_ID,WINNER,MATCHUP
0029100005,HOME,CHH @ BOS
0029100010,AWAY,MIL @ DET
0029100008,AWAY,PHX @ SEA
0029100004,HOME,PHL @ CHI
0029100007,HOME,CLE @ POR
0029100001,HOME,LAC @ SAC
0029100002,HOME,DAL @ SAN
0029100011,AWAY,GOS @ DEN
0029100009,AWAY,WAS @ IND
0029100012,HOME,LAL @ HOU
0029100006,AWAY,UTH @ MIN
0029100003,HOME,NYK @ ORL
0029100020,AWAY,DET @ ATL
0029100021,HOME,SAC @ GOS
0029100014,HOME,CHI @ MIL
0029100019,AWAY,PHX @ POR
0029100016,AWAY,ORL @ PHL
0029100023,HOME,UTH @ IND
0029100017,HOME,CLE @ LAC
0029100018,HOME,NYK @ MIA
0029100024,AWAY,LAL @ DAL
0029100015,AWAY,NJN @ CHH
0029100022,HOME,BOS @ WAS
0029100013,HOME,HOU @ DEN
0029100025,AWAY,SAN @ SEA
0029100027,AWAY,GOS @ CHI
0029100028,AWAY,LAC @ LAL
0029100034,HOME,MIL @ NYK
0029100026,AWAY,IND @ PHX
0029100032,AWAY,BOS @ MIA
0029100029,HOME,POR @ HOU
0029100033,HOME,CHH @ DET
0029100035,HOME,UTH @ ATL
0029100030,AWAY,CLE @ DAL
0029100036,HOME,SAN @ DEN
0029100037,HOME,SAC @ SEA
0029100031,AWAY,PHL @ WAS
0029100041,HOME,NJN @ PHL
0029100045,HOME,POR @ SAN
0029100044,AWAY,CHI @ BOS
0029100046,HOME,WAS @ ORL
0029100043,HOME,PHX @ LAC
0029100040,AWAY,GOS @ MIL
0029100042,AWAY,DAL @ MIN
0029100039,HOME,IND @ SAC
0029100038,HOME,ATL @ CHH
0029100050,HOME,ORL @ NYK
0029100048,AWAY,MIA @ NJN
0029100047,HOME,CLE @ HOU
0029100051,AWAY,SEA @ UTH
0029100049,HOME,MIN @ DEN
0029100058,AWAY,ATL @ BOS
0029100055,HOME,LAL @ PHX
0029100052,HOME,IND @ POR
0029100053,HOME,GOS @ PHL
0029100054,HOME,DEN @ LAC
0029100059,AWAY,MIL @ CHH
0029100057,HOME,CLE @ SAN
0029100056,HOME,DAL @ CHI
0029100063,HOME,MIA @ ATL
0029100066,HOME,CHH @ NYK
0029100062,AWAY,GOS @ WAS
0029100065,HOME,IND @ SEA
0029100067,HOME,PHX @ HOU
0029100068,HOME,ORL @ CHI
0029100069,HOME,DAL @ MIL
0029100064,AWAY,MIN @ SAC
0029100060,HOME,LAC @ UTH
0029100061,AWAY,DET @ NJN
0029100070,HOME,MIN @ LAL
0029100072,HOME,WAS @ DET
0029100071,HOME,BOS @ POR
