GAME_ID,WINNER,MATCHUP
0026800002,AWAY,CHI @ NYK
0026800004,AWAY,CIN @ ATL
0026800003,HOME,DET @ BLT
0026800005,AWAY,CHI @ MIL
0026800006,HOME,SEA @ SDR
0026800007,AWAY,SDR @ SFW
0026800010,AWAY,BOS @ DET
0026800008,HOME,SEA @ PHX
0026800009,HOME,LAL @ PHL
0026800013,HOME,MIL @ ATL
0026803003,AWAY,LAL @ NYK
0026800011,AWAY,PHL @ BLT
0026800015,AWAY,SFW @ SEA
0026800014,AWAY,BOS @ CHI
0026800012,HOME,DET @ CIN
0026800016,AWAY,BLT @ PHX
0026800017,HOME,SEA @ BLT
0026800020,HOME,PHX @ SFW
0026800018,HOME,PHL @ NYK
0026800019,HOME,LAL @ CIN
0026800025,HOME,CHI @ ATL
0026800024,HOME,CIN @ BOS
0026800023,HOME,LAL @ DET
0026800021,HOME,SDR @ SEA
0026800022,AWAY,NYK @ MIL
0026800026,AWAY,BLT @ SDR
0026800027,HOME,NYK @ PHX
0026800030,HOME,BLT @ LAL
0026800028,HOME,PHL @ DET
0026800029,HOME,ATL @ SEA
0026800034,HOME,MIL @ BOS
0026800032,HOME,BLT @ SFW
0026800033,HOME,CIN @ NYK
0026800031,HOME,CHI @ PHL
0026800035,HOME,SDR @ LAL
0026800036,AWAY,BLT @ SEA
0026800037,AWAY,ATL @ PHX
0026800040,HOME,BOS @ CHI
0026800038,HOME,ATL @ LAL
0026800039,AWAY,BLT @ MIL
0026803001,HOME,SFW @ NYK
0026800041,AWAY,DET @ BOS
0026800045,AWAY,PHX @ SEA
0026800042,HOME,ATL @ SDR
0026800043,HOME,NYK @ CIN
0026800044,HOME,SFW @ BLT
0026800047,HOME,CHI @ PHX
0026800046,HOME,DET @ MIL
0026800051,AWAY,CHI @ LAL
0026800049,HOME,SFW @ ATL
0026800052,HOME,PHL @ BOS
0026800050,AWAY,BLT @ NYK
0026800048,HOME,MIL @ CIN
0026800054,HOME,NYK @ DET
0026800056,HOME,CHI @ SEA
0026800055,HOME,SFW @ MIL
0026800053,AWAY,CIN @ PHL
0026800060,AWAY,BOS @ ATL
0026800058,AWAY,NYK @ SEA
0026800059,HOME,CHI @ SDR
0026800057,AWAY,LAL @ PHX
0026800061,AWAY,SFW @ PHX
0026800063,HOME,NYK @ SDR
0026800062,AWAY,LAL @ CHI
0026800068,HOME,NYK @ SFW
0026800066,HOME,SEA @ DET
0026800065,HOME,ATL @ BLT
0026800067,AWAY,LAL @ MIL
0026800064,HOME,CHI @ CIN
0026800069,HOME,SEA @ CHI
0026800073,HOME,NYK @ LAL
0026800072,HOME,SDR @ ATL
0026800071,AWAY,SEA @ BOS
0026800070,HOME,SFW @ DET
0026800075,HOME,SFW @ ATL
0026800074,HOME,SDR @ BLT
0026800076,AWAY,CIN @ CHI
0026800077,AWAY,BOS @ MIL
0026800078,HOME,SEA @ PHL
0026800080,HOME,NYK @ LAL
0026800079,HOME,DET @ PHX
0026800081,HOME,SEA @ PHL
0026800082,HOME,SDR @ BOS
0026800086,HOME,ATL @ SFW
0026800083,AWAY,CIN @ BLT
0026800085,HOME,SDR @ CHI
0026800084,HOME,SEA @ MIL
0026800088,AWAY,ATL @ SEA
0026800087,HOME,DET @ SDR
0026800089,AWAY,BLT @ CIN
0026800091,AWAY,CIN @ NYK
0026800090,AWAY,DET @ PHX
0026800093,HOME,SDR @ LAL
0026800094,AWAY,PHL @ ATL
0026800095,HOME,CIN @ BOS
0026800096,HOME,DET @ SFW
0026800097,HOME,MIL @ BLT
0026800092,HOME,PHX @ SEA
0026800100,AWAY,LAL @ SFW
0026800102,HOME,CHI @ NYK
0026800099,HOME,DET @ SEA
0026800101,AWAY,BOS @ SDR
0026800103,HOME,MIL @ PHL
0026800098,HOME,ATL @ CIN
0026800105,HOME,SEA @ LAL
0026800104,AWAY,BOS @ PHX
0026800106,HOME,PHX @ PHL
0026800110,HOME,BOS @ LAL
0026800108,AWAY,SDR @ NYK
0026800109,HOME,CIN @ DET
0026800107,AWAY,SFW @ CHI
0026800111,HOME,ATL @ MIL
0026800114,HOME,NYK @ ATL
0026800112,HOME,SDR @ BLT
0026800115,AWAY,BOS @ SEA
0026800113,HOME,SFW @ CIN
0026800116,AWAY,ATL @ DET
0026800117,HOME,MIL @ CHI
0026800120,HOME,CHI @ NYK
0026800122,AWAY,SFW @ LAL
0026800121,HOME,PHX @ BOS
0026800118,HOME,SEA @ SDR
0026800119,HOME,BLT @ PHL
0026800124,HOME,SEA @ SFW
0026800127,HOME,BOS @ NYK
0026800123,HOME,DET @ BLT
0026800128,AWAY,ATL @ CHI
0026800125,HOME,PHX @ MIL
0026800126,AWAY,PHL @ CIN
0026800132,HOME,CHI @ LAL
0026800131,AWAY,BLT @ ATL
0026800130,HOME,MIL @ SEA
0026800129,HOME,PHL @ SDR
0026800133,HOME,MIL @ SEA
0026800134,HOME,SDR @ DET
0026800136,HOME,LAL @ NYK
0026800137,HOME,ATL @ BLT
0026800138,HOME,CHI @ SEA
0026800135,AWAY,PHL @ PHX
0026800141,HOME,BLT @ SDR
0026800143,HOME,CIN @ ATL
0026800139,HOME,NYK @ BOS
0026800142,AWAY,CHI @ SFW
0026800140,HOME,PHX @ DET
0026800145,HOME,MIL @ SEA
0026800144,HOME,LAL @ PHL
0026800149,AWAY,LAL @ BOS
0026800146,HOME,MIL @ SFW
0026800148,HOME,PHX @ BLT
0026800150,AWAY,CHI @ SDR
0026800147,HOME,DET @ CIN
0026800154,AWAY,MIL @ SFW
0026800153,HOME,DET @ NYK
0026800155,HOME,PHX @ CHI
0026800152,AWAY,ATL @ CIN
0026800151,AWAY,BOS @ PHL
0026800156,HOME,MIL @ LAL
0026800158,HOME,CHI @ BLT
0026800157,HOME,SFW @ SDR
0026800159,AWAY,SEA @ PHX
0026800163,HOME,PHX @ LAL
0026800161,HOME,SEA @ SFW
0026800165,HOME,ATL @ NYK
0026800160,AWAY,CIN @ BLT
0026800164,AWAY,SDR @ CHI
0026800162,AWAY,BOS @ MIL
0026800166,AWAY,NYK @ ATL
0026800168,HOME,MIL @ BOS
0026800167,AWAY,BLT @ DET
0026800170,HOME,SFW @ PHX
0026800169,HOME,SDR @ PHL
0026800172,HOME,LAL @ BLT
0026800171,AWAY,PHL @ CHI
0026800177,AWAY,LAL @ ATL
0026800173,HOME,DET @ BOS
0026800175,HOME,PHX @ SDR
0026800174,AWAY,PHL @ MIL
0026800176,HOME,SFW @ SEA
0026800180,AWAY,SEA @ SFW
0026800179,HOME,MIL @ NYK
0026800182,HOME,LAL @ CHI
0026800181,HOME,DET @ PHL
0026800178,AWAY,BOS @ CIN
0026800183,HOME,SDR @ LAL
0026800186,AWAY,ATL @ PHX
0026800184,HOME,MIL @ PHL
0026800185,HOME,NYK @ CIN
0026800187,HOME,PHL @ SDR
0026800189,AWAY,BLT @ BOS
0026800190,AWAY,ATL @ SFW
0026800188,HOME,PHX @ NYK
0026800192,HOME,DET @ CHI
0026800191,AWAY,CIN @ MIL
0026800196,AWAY,BOS @ DET
0026800195,HOME,NYK @ BLT
0026800197,HOME,SFW @ MIL
0026800193,HOME,PHX @ PHL
0026800194,HOME,SDR @ CIN
0026800198,AWAY,ATL @ SEA
0026800200,AWAY,ATL @ LAL
0026800201,AWAY,SFW @ BOS
0026800203,AWAY,NYK @ CHI
0026800202,HOME,SDR @ MIL
0026800199,HOME,PHX @ CIN
0026800207,HOME,SDR @ NYK
0026800205,AWAY,PHX @ DET
0026800208,HOME,BOS @ BLT
0026800204,AWAY,LAL @ SEA
0026800209,HOME,SFW @ PHL
0026800206,HOME,MIL @ CIN
0026800210,HOME,SEA @ LAL
0026800211,HOME,NYK @ PHL
0026800212,HOME,PHX @ CIN
0026800214,HOME,CIN @ LAL
0026800215,HOME,SFW @ NYK
0026800216,AWAY,ATL @ CHI
0026800213,AWAY,PHL @ PHX
0026800217,HOME,MIL @ ATL
0026800222,AWAY,NYK @ BOS
