GAME_ID,WINNER,MATCHUP
0026100002,HOME,PHW @ LAL
0026100003,HOME,CHP @ NYK
0026100004,HOME,LAL @ PHW
0026100007,HOME,DET @ BOS
0026100008,HOME,NYK @ PHW
0026100005,AWAY,CIN @ STL
0026100006,HOME,CHP @ SYR
0026100009,HOME,CIN @ LAL
0026100010,HOME,STL @ NYK
0026100011,AWAY,LAL @ DET
0026100012,HOME,CIN @ NYK
0026100013,AWAY,STL @ SYR
0026100016,HOME,STL @ CHP
0026100015,HOME,DET @ LAL
0026100014,AWAY,SYR @ PHW
0026100019,HOME,NYK @ BOS
0026100017,HOME,DET @ LAL
0026100018,AWAY,PHW @ SYR
0026100020,HOME,CHP @ STL
0026100021,HOME,SYR @ CIN
0026100022,HOME,CIN @ NYK
0026100023,AWAY,SYR @ STL
0026100024,HOME,CIN @ LAL
0026100025,HOME,NYK @ DET
0026100028,AWAY,BOS @ PHW
0026100027,AWAY,CIN @ LAL
0026100026,HOME,NYK @ CHP
0026100029,AWAY,STL @ SYR
0026100033,HOME,SYR @ BOS
0026100030,HOME,DET @ PHW
0026100031,AWAY,LAL @ CHP
0026100032,HOME,NYK @ STL
0026100034,AWAY,LAL @ STL
0026100035,HOME,NYK @ CIN
0026100038,HOME,CHP @ NYK
0026100037,HOME,STL @ LAL
0026100036,AWAY,PHW @ DET
0026100040,HOME,SYR @ PHW
0026100039,HOME,BOS @ DET
0026100041,AWAY,DET @ NYK
0026100042,HOME,CHP @ CIN
0026100045,HOME,NYK @ SYR
0026100044,HOME,DET @ STL
0026100046,AWAY,CIN @ CHP
0026100043,HOME,PHW @ BOS
0026100048,AWAY,BOS @ CHP
0026100047,HOME,STL @ CIN
0026100049,HOME,CHP @ LAL
0026100050,HOME,PHW @ NYK
0026100052,AWAY,CIN @ SYR
0026100051,AWAY,BOS @ STL
0026100054,HOME,STL @ DET
0026100056,HOME,NYK @ SYR
0026100055,HOME,CHP @ LAL
0026100053,HOME,CIN @ PHW
0026100057,AWAY,BOS @ CIN
0026100058,AWAY,LAL @ PHW
0026100059,AWAY,BOS @ NYK
0026100063,AWAY,LAL @ BOS
0026100062,HOME,CHP @ DET
0026100060,HOME,CIN @ STL
0026100061,HOME,PHW @ SYR
0026100064,AWAY,PHW @ CHP
0026100065,HOME,DET @ CIN
0026100067,AWAY,CHP @ NYK
0026100068,HOME,LAL @ DET
0026100066,AWAY,PHW @ CIN
0026100070,HOME,SYR @ NYK
0026100069,HOME,STL @ BOS
0026100072,AWAY,BOS @ PHW
0026100073,HOME,CIN @ SYR
0026100071,AWAY,LAL @ STL
0026100076,AWAY,LAL @ NYK
0026100075,AWAY,CIN @ SYR
0026100074,HOME,STL @ DET
0026100080,HOME,NYK @ BOS
0026100079,HOME,CHP @ PHW
0026100078,HOME,LAL @ DET
0026100077,HOME,SYR @ STL
0026100082,AWAY,BOS @ DET
0026100081,HOME,LAL @ CIN
0026100083,AWAY,CIN @ NYK
0026100086,HOME,DET @ BOS
0026100084,HOME,LAL @ SYR
0026100085,AWAY,PHW @ STL
0026100087,AWAY,SYR @ CIN
0026100088,HOME,BOS @ CIN
0026100089,HOME,CHP @ BOS
0026100092,HOME,SYR @ NYK
0026100091,HOME,DET @ STL
0026100090,AWAY,PHW @ LAL
0026100093,HOME,PHW @ LAL
0026100095,HOME,STL @ DET
0026100094,HOME,CHP @ SYR
0026100096,AWAY,BOS @ CIN
0026100097,HOME,SYR @ LAL
0026100099,AWAY,PHW @ NYK
0026100100,HOME,STL @ CHP
0026100098,HOME,SYR @ LAL
0026100103,HOME,CIN @ BOS
0026100101,AWAY,STL @ PHW
0026100104,HOME,NYK @ DET
0026100102,HOME,SYR @ LAL
0026100107,HOME,SYR @ BOS
0026100108,HOME,CHP @ DET
0026100106,HOME,STL @ CIN
0026100105,AWAY,LAL @ PHW
0026100112,HOME,NYK @ STL
0026100109,HOME,CHP @ PHW
0026100110,AWAY,LAL @ DET
0026100111,AWAY,BOS @ SYR
0026100114,HOME,NYK @ CIN
0026100113,AWAY,PHW @ CHP
0026100115,HOME,STL @ LAL
0026100116,HOME,CHP @ CIN
0026100117,AWAY,SYR @ NYK
