GAME_ID,WINNER,MATCHUP
0020300001,HOME,MIA @ PHI
0020300002,HOME,PHX @ SAS
0020300003,HOME,DAL @ LAL
0020300011,HOME,SAS @ DEN
0020300012,HOME,POR @ UTA
0020300004,HOME,MIA @ BOS
0020300006,HOME,ATL @ NOH
0020300010,AWAY,WAS @ CHI
0020300008,AWAY,IND @ DET
0020300007,HOME,NJN @ TOR
0020300009,HOME,MIL @ MIN
0020300005,AWAY,ORL @ NYK
0020300013,AWAY,DAL @ GSW
0020300014,HOME,CLE @ SAC
0020300017,HOME,DEN @ HOU
0020300015,HOME,LAC @ SEA
0020300016,AWAY,NOH @ ORL
0020300018,HOME,CLE @ PHX
0020300021,AWAY,MIL @ IND
0020300020,AWAY,DET @ MIA
0020300023,AWAY,BOS @ MEM
0020300019,HOME,WAS @ TOR
0020300024,HOME,ATL @ CHI
0020300026,HOME,PHI @ SAC
0020300025,AWAY,SEA @ LAC
0020300022,HOME,MIN @ NJN
0020300036,HOME,SAC @ DEN
0020300032,HOME,CHI @ MIL
0020300034,AWAY,MEM @ HOU
0020300038,HOME,CLE @ POR
0020300027,AWAY,NJN @ WAS
0020300029,AWAY,IND @ ATL
0020300031,HOME,TOR @ MIN
0020300030,HOME,BOS @ NOH
0020300035,HOME,NYK @ SAS
0020300028,AWAY,DET @ ORL
0020300033,HOME,UTA @ DAL
0020300037,AWAY,LAL @ PHX
0020300039,HOME,PHI @ GSW
0020300040,HOME,GSW @ LAL
0020300046,HOME,MIN @ UTA
0020300042,HOME,NOH @ ATL
0020300047,AWAY,PHI @ POR
0020300041,AWAY,NYK @ ORL
0020300045,HOME,MIA @ DAL
0020300043,HOME,SAS @ MEM
0020300044,AWAY,HOU @ CHI
0020300050,AWAY,LAL @ MIL
0020300048,HOME,DEN @ IND
0020300051,HOME,MIA @ SAS
0020300049,AWAY,HOU @ NJN
0020300057,AWAY,DEN @ CLE
0020300059,HOME,PHX @ UTA
0020300061,HOME,MEM @ POR
0020300053,HOME,DAL @ WAS
0020300052,AWAY,NOH @ PHI
0020300056,HOME,BOS @ DET
0020300058,AWAY,SAC @ MIN
0020300054,AWAY,CHI @ ORL
0020300055,AWAY,MIL @ NYK
0020300060,HOME,ATL @ GSW
0020300063,HOME,DAL @ TOR
0020300062,AWAY,IND @ NJN
0020300064,AWAY,LAL @ SAS
0020300066,AWAY,NJN @ BOS
0020300073,AWAY,LAC @ DEN
0020300076,HOME,POR @ SEA
0020300065,HOME,TOR @ WAS
0020300068,HOME,CLE @ IND
0020300071,HOME,MIL @ DET
0020300070,HOME,LAL @ NOH
0020300072,AWAY,PHI @ CHI
0020300069,AWAY,MIN @ ORL
0020300075,HOME,UTA @ GSW
0020300067,HOME,SAC @ NYK
0020300074,HOME,MEM @ PHX
0020300081,HOME,ORL @ HOU
0020300080,HOME,NYK @ MIL
0020300078,HOME,WAS @ CLE
0020300083,HOME,MEM @ UTA
0020300084,HOME,ATL @ POR
0020300077,AWAY,MIN @ MIA
0020300082,AWAY,DAL @ SAS
0020300079,AWAY,CHI @ NOH
0020300086,HOME,SAC @ BOS
0020300087,AWAY,IND @ PHI
0020300089,AWAY,ATL @ SEA
0020300085,HOME,DEN @ TOR
0020300088,HOME,NJN @ DET
0020300090,HOME,NYK @ CLE
