GAME_ID,WINNER,MATCHUP
0021800002,HOME,OKC @ GSW
0021800001,HOME,PHI @ BOS
0021800010,HOME,MIN @ SAS
0021800007,HOME,ATL @ NYK
0021800013,HOME,DAL @ PHX
0021800009,AWAY,NOP @ HOU
0021800006,HOME,MIA @ ORL
0021800004,HOME,BKN @ DET
0021800012,AWAY,DEN @ LAC
0021800005,HOME,MEM @ IND
0021800011,AWAY,UTA @ SAC
0021800003,AWAY,MIL @ CHA
0021800008,HOME,CLE @ TOR
0021800014,HOME,CHI @ PHI
0021800016,HOME,LAL @ POR
0021800015,AWAY,MIA @ WAS
0021800018,HOME,NYK @ BKN
0021800017,AWAY,CHA @ ORL
0021800025,HOME,OKC @ LAC
0021800024,AWAY,GSW @ UTA
0021800023,HOME,IND @ MIL
0021800021,HOME,CLE @ MIN
0021800019,HOME,BOS @ TOR
0021800020,HOME,ATL @ MEM
0021800022,HOME,SAC @ NOP
0021800029,HOME,ORL @ PHI
0021800035,AWAY,HOU @ LAL
0021800031,AWAY,DET @ CHI
0021800028,AWAY,BOS @ NYK
0021800030,AWAY,CHA @ MIA
0021800034,HOME,SAS @ POR
0021800026,HOME,BKN @ IND
0021800032,HOME,MIN @ DAL
0021800033,HOME,PHX @ DEN
0021800027,AWAY,TOR @ WAS
0021800036,AWAY,ATL @ CLE
0021800039,HOME,HOU @ LAC
0021800038,HOME,GSW @ DEN
0021800037,AWAY,SAC @ OKC
0021800047,HOME,PHX @ GSW
0021800048,AWAY,SAS @ LAL
0021800040,AWAY,ORL @ BOS
0021800046,AWAY,WAS @ POR
0021800045,AWAY,MEM @ UTA
0021800042,HOME,NYK @ MIL
0021800044,HOME,CHI @ DAL
0021800043,HOME,IND @ MIN
0021800041,HOME,CHA @ TOR
0021800049,HOME,PHI @ DET
0021800051,HOME,SAC @ DEN
0021800050,HOME,LAC @ NOP
0021800062,HOME,WAS @ GSW
0021800058,AWAY,IND @ SAS
0021800056,HOME,CHA @ CHI
0021800060,AWAY,LAL @ PHX
0021800053,AWAY,BKN @ CLE
0021800057,AWAY,UTA @ HOU
0021800054,HOME,NYK @ MIA
0021800052,HOME,DAL @ ATL
0021800059,HOME,PHI @ MIL
0021800061,HOME,MEM @ SAC
0021800055,HOME,MIN @ TOR
0021800066,HOME,DEN @ LAL
0021800064,AWAY,POR @ ORL
0021800063,HOME,CLE @ DET
0021800065,AWAY,BOS @ OKC
0021800068,AWAY,GSW @ NYK
0021800070,AWAY,LAC @ HOU
0021800073,HOME,WAS @ SAC
0021800071,AWAY,MIL @ MIN
0021800067,HOME,CHI @ CHA
0021800069,HOME,DAL @ TOR
0021800072,HOME,BKN @ NOP
0021800078,HOME,CHA @ PHI
0021800082,HOME,LAL @ SAS
0021800077,AWAY,IND @ CLE
0021800074,AWAY,BOS @ DET
0021800079,HOME,POR @ MIA
0021800076,AWAY,CHI @ ATL
0021800081,HOME,ORL @ MIL
0021800080,HOME,PHX @ MEM
0021800075,AWAY,UTA @ NOP
0021800083,AWAY,GSW @ BKN
0021800086,HOME,WAS @ LAC
0021800084,AWAY,UTA @ DAL
0021800085,HOME,PHX @ OKC
0021800088,HOME,ATL @ PHI
0021800094,HOME,DAL @ SAS
0021800091,AWAY,GSW @ CHI
