GAME_ID,WINNER,MATCHUP
0027400002,HOME,NOJ @ NYK
0027400001,HOME,SEA @ PHX
0027400009,HOME,GOS @ LAL
0027400004,AWAY,BUF @ BOS
0027400008,AWAY,DET @ SEA
0027400006,AWAY,HOU @ MIL
0027400007,HOME,NOJ @ PHL
0027400005,HOME,ATL @ CHI
0027400003,HOME,CLE @ POR
0027400010,HOME,HOU @ ATL
0027400011,HOME,CLE @ GOS
0027400016,AWAY,PHL @ NYK
0027400014,HOME,NOJ @ WAS
0027400017,HOME,MIL @ CHI
0027400015,AWAY,KCK @ PHX
0027400012,AWAY,DET @ POR
0027400013,AWAY,BOS @ BUF
0027400018,AWAY,KCK @ LAL
0027400019,HOME,CLE @ SEA
0027400024,HOME,PHL @ ATL
0027400022,AWAY,POR @ GOS
0027400023,HOME,HOU @ NYK
0027400025,HOME,CHI @ MIL
0027400020,AWAY,WAS @ KCK
0027400021,HOME,NOJ @ BUF
0027400026,AWAY,CLE @ BOS
0027400029,HOME,HOU @ WAS
0027400028,HOME,POR @ SEA
0027400030,HOME,DET @ PHX
0027400027,HOME,CHI @ KCK
0027400031,AWAY,CLE @ ATL
0027400033,AWAY,PHL @ NOJ
0027400032,HOME,NYK @ BUF
0027400035,AWAY,DET @ LAL
0027400034,HOME,ATL @ BOS
0027400037,HOME,PHX @ SEA
0027400040,HOME,PHL @ HOU
0027400039,AWAY,KCK @ CHI
0027400038,AWAY,WAS @ MIL
0027400036,AWAY,GOS @ POR
0027400041,HOME,DET @ GOS
0027400045,HOME,BOS @ NYK
0027400043,HOME,MIL @ WAS
0027400044,AWAY,CLE @ NOJ
0027400042,HOME,CHI @ BUF
0027400046,HOME,PHX @ LAL
0027400047,HOME,SEA @ POR
0027400049,HOME,BUF @ GOS
0027400051,AWAY,WAS @ CHI
0027400048,AWAY,LAL @ POR
0027400050,AWAY,BOS @ CLE
0027400052,AWAY,CHI @ BOS
0027400057,AWAY,ATL @ DET
0027400058,HOME,NYK @ WAS
0027400056,HOME,LAL @ SEA
0027400054,AWAY,PHX @ PHL
0027400055,HOME,MIL @ KCK
0027400053,AWAY,HOU @ NOJ
0027400060,HOME,ATL @ NYK
0027400059,HOME,WAS @ HOU
