GAME_ID,WINNER,MATCHUP
0021000003,HOME,HOU @ LAL
0021000001,HOME,MIA @ BOS
0021000002,HOME,PHX @ POR
0021000006,AWAY,MIA @ PHI
0021000015,HOME,HOU @ GSW
0021000013,HOME,IND @ SAS
0021000004,HOME,BOS @ CLE
0021000005,HOME,DET @ NJN
0021000016,AWAY,POR @ LAC
0021000012,HOME,CHA @ DAL
0021000014,HOME,UTA @ DEN
0021000009,AWAY,SAC @ MIN
0021000010,HOME,MIL @ NOH
0021000007,AWAY,NYK @ TOR
0021000008,AWAY,ATL @ MEM
0021000011,HOME,CHI @ OKC
0021000017,HOME,WAS @ ORL
0021000018,AWAY,PHX @ UTA
0021000021,AWAY,ATL @ PHI
0021000029,HOME,LAC @ GSW
0021000023,HOME,NYK @ BOS
0021000030,AWAY,LAL @ PHX
0021000020,HOME,SAC @ NJN
0021000025,HOME,ORL @ MIA
0021000024,AWAY,OKC @ DET
0021000028,AWAY,MEM @ DAL
0021000026,HOME,MIL @ MIN
0021000027,HOME,DEN @ NOH
0021000022,HOME,CLE @ TOR
0021000019,AWAY,IND @ CHA
0021000039,AWAY,NOH @ SAS
0021000035,HOME,DET @ CHI
0021000033,AWAY,POR @ NYK
0021000032,AWAY,SAC @ CLE
0021000037,AWAY,DEN @ HOU
0021000034,HOME,PHI @ IND
0021000031,HOME,WAS @ ATL
0021000038,HOME,CHA @ MIL
0021000036,HOME,MIN @ MEM
0021000043,HOME,GSW @ LAL
0021000040,AWAY,MIA @ NJN
0021000041,AWAY,DAL @ LAC
0021000042,AWAY,UTA @ OKC
0021000044,HOME,POR @ CHI
0021000046,AWAY,SAS @ LAC
0021000045,HOME,TOR @ SAC
0021000053,HOME,MEM @ LAL
0021000047,AWAY,ATL @ CLE
0021000050,HOME,MIN @ MIA
0021000049,AWAY,BOS @ DET
0021000052,AWAY,POR @ MIL
0021000048,HOME,PHI @ WAS
0021000057,HOME,IND @ PHI
0021000063,HOME,MEM @ GSW
0021000058,HOME,MIL @ BOS
0021000062,AWAY,SAS @ PHX
0021000055,AWAY,CHA @ NJN
0021000059,AWAY,NOH @ HOU
0021000056,HOME,MIN @ ORL
0021000064,HOME,OKC @ LAC
0021000054,HOME,DET @ ATL
0021000061,HOME,TOR @ UTA
0021000060,AWAY,DAL @ DEN
0021000065,AWAY,LAL @ SAC
0021000066,AWAY,NYK @ CHI
0021000067,AWAY,OKC @ POR
0021000070,AWAY,CLE @ PHI
0021000078,HOME,UTA @ GSW
0021000079,HOME,TOR @ LAL
0021000072,HOME,WAS @ NYK
0021000073,HOME,CHI @ BOS
0021000076,HOME,MEM @ PHX
0021000071,HOME,CHA @ DET
0021000069,HOME,NJN @ ORL
0021000068,AWAY,MIL @ IND
0021000077,HOME,LAC @ DEN
0021000074,AWAY,ATL @ MIN
0021000075,HOME,MIA @ NOH
0021000084,HOME,HOU @ SAS
0021000082,HOME,NJN @ MIA
0021000087,HOME,TOR @ POR
0021000085,AWAY,DEN @ DAL
0021000086,HOME,LAC @ UTA
0021000083,AWAY,NOH @ MIL
0021000088,AWAY,MEM @ SAC
0021000081,AWAY,CLE @ WAS
0021000080,AWAY,ORL @ CHA
0021000094,HOME,POR @ LAL
0021000089,AWAY,PHI @ NYK
0021000092,HOME,MIN @ HOU
0021000091,HOME,GSW @ DET
0021000090,AWAY,PHX @ ATL
