GAME_ID,WINNER,MATCHUP
0025400002,HOME,MNL @ NYK
0025400003,AWAY,FTW @ MIH
0025400001,HOME,BOS @ ROC
0025400004,AWAY,MNL @ SYR
0025400005,HOME,BOS @ FTW
0025400006,AWAY,NYK @ MIH
0025400007,HOME,SYR @ BOS
0025400009,HOME,MIH @ MNL
0025400008,HOME,NYK @ FTW
0025400012,HOME,MIH @ SYR
0025400011,HOME,ROC @ FTW
0025400010,AWAY,NYK @ MNL
0025400013,HOME,MIH @ ROC
0025400016,HOME,ROC @ NYK
0025400014,AWAY,SYR @ FTW
0025400015,HOME,BOS @ MIH
0025400018,HOME,NYK @ PHW
0025400017,AWAY,FTW @ ROC
0025400019,HOME,SYR @ MIH
0025400020,HOME,SYR @ MNL
0025400021,HOME,MIH @ FTW
0025400022,HOME,ROC @ BOS
0025400023,HOME,PHW @ SYR
0025400024,HOME,PHW @ NYK
0025400025,HOME,FTW @ SYR
0025400026,AWAY,BOS @ NYK
0025400027,HOME,FTW @ PHW
0025400028,AWAY,SYR @ ROC
0025400029,HOME,BOS @ SYR
0025400030,HOME,ROC @ FTW
0025400031,HOME,NYK @ BOS
0025400033,HOME,FTW @ PHW
0025400032,AWAY,ROC @ MIH
0025400034,HOME,BOS @ PHW
0025400036,HOME,ROC @ MNL
0025400035,HOME,MIH @ SYR
0025400039,AWAY,SYR @ NYK
0025400038,HOME,MNL @ FTW
0025400037,HOME,BOS @ ROC
0025400040,HOME,BOS @ MNL
0025400042,HOME,NYK @ SYR
0025400041,HOME,MIH @ FTW
0025400045,HOME,MNL @ FTW
0025400043,AWAY,BOS @ MIH
0025400044,HOME,PHW @ NYK
0025400047,HOME,MIH @ BOS
0025400049,HOME,SYR @ NYK
0025400048,AWAY,MNL @ PHW
0025400046,AWAY,FTW @ ROC
0025400052,HOME,ROC @ SYR
0025400051,HOME,BOS @ FTW
0025400050,HOME,MNL @ MIH
0025400053,HOME,MIH @ PHW
0025400054,HOME,ROC @ BOS
0025400055,AWAY,FTW @ NYK
