GAME_ID,EVENTNUM,PERIOD,TIME,SCORINGTEAM,HOMEMARGIN,SCORE,SIDE,POINTS
0021800095,125,1,2256,HOME,-9,24 - 15,HOME,24
0021800095,133,1,2241,AWAY,-8,24 - 16,AWAY,16
0021800095,134,1,2241,AWAY,-7,24 - 17,AWAY,17
0021800095,143,1,2197,AWAY,-4,24 - 20,AWAY,20
0021800095,154,2,2136,AWAY,-1,24 - 23,AWAY,23
0021800095,167,2,2093,HOME,-2,25 - 23,HOME,25
0021800095,168,2,2093,HOME,-3,26 - 23,HOME,26
0021800095,176,2,2049,AWAY,0,26 - 26,AWAY,26
0021800095,178,2,2021,HOME,-2,28 - 26,HOME,28
0021800095,184,2,2004,AWAY,-1,28 - 27,AWAY,27
0021800095,190,2,2004,AWAY,0,28 - 28,AWAY,28
0021800095,195,2,1979,HOME,-2,30 - 28,HOME,30
0021800095,202,2,1921,AWAY,0,30 - 30,AWAY,30
0021800095,220,2,1864,AWAY,2,30 - 32,AWAY,32
0021800095,225,2,1817,AWAY,4,30 - 34,AWAY,34
0021800095,228,2,1807,HOME,2,32 - 34,HOME,32
0021800095,236,2,1791,AWAY,4,32 - 36,AWAY,36
0021800095,241,2,1765,HOME,2,34 - 36,HOME,34
0021800095,244,2,1741,HOME,0,36 - 36,HOME,36
0021800095,245,2,1727,AWAY,2,36 - 38,AWAY,38
0021800095,263,2,1667,AWAY,5,36 - 41,AWAY,41
0021800095,272,2,1645,AWAY,6,36 - 42,AWAY,42
0021800095,275,2,1645,AWAY,7,36 - 43,AWAY,43
0021800095,278,2,1626,HOME,6,37 - 43,HOME,37
0021800095,279,2,1626,HOME,5,38 - 43,HOME,38
0021800095,285,2,1589,AWAY,8,38 - 46,AWAY,46
0021800095,287,2,1576,HOME,6,40 - 46,HOME,40
0021800095,293,2,1561,AWAY,8,40 - 48,AWAY,48
0021800095,295,2,1550,HOME,5,43 - 48,HOME,43
0021800095,301,2,1532,AWAY,8,43 - 51,AWAY,51
0021800095,305,2,1499,AWAY,10,43 - 53,AWAY,53
0021800095,311,2,1475,AWAY,12,43 - 55,AWAY,55
0021800095,312,2,1460,HOME,10,45 - 55,HOME,45
0021800095,314,2,1441,AWAY,12,45 - 57,AWAY,57
0021800095,321,2,1441,AWAY,13,45 - 58,AWAY,58
0021800095,338,3,1399,AWAY,15,45 - 60,AWAY,60
0021800095,352,3,1352,HOME,13,47 - 60,HOME,47
0021800095,356,3,1327,HOME,11,49 - 60,HOME,49
0021800095,363,3,1327,HOME,10,50 - 60,HOME,50
0021800095,368,3,1273,AWAY,13,50 - 63,AWAY,63
0021800095,384,3,1224,AWAY,15,50 - 65,AWAY,65
0021800095,388,3,1211,AWAY,17,50 - 67,AWAY,67
0021800095,391,3,1199,HOME,15,52 - 67,HOME,52
0021800095,398,3,1169,HOME,13,54 - 67,HOME,54
0021800095,408,3,1102,HOME,11,56 - 67,HOME,56
0021800095,410,3,1084,AWAY,13,56 - 69,AWAY,69
0021800095,421,3,1061,AWAY,14,56 - 70,AWAY,70
0021800095,422,3,1061,AWAY,15,56 - 71,AWAY,71
0021800095,433,3,1011,AWAY,18,56 - 74,AWAY,74
0021800095,434,3,996,HOME,16,58 - 74,HOME,58
0021800095,439,3,977,AWAY,18,58 - 76,AWAY,76
0021800095,440,3,974,HOME,15,61 - 76,HOME,61
0021800095,446,3,947,HOME,13,63 - 76,HOME,63
0021800095,451,3,929,HOME,12,64 - 76,HOME,64
0021800095,458,3,929,HOME,11,65 - 76,HOME,65
0021800095,466,3,873,HOME,9,67 - 76,HOME,67
0021800095,470,3,854,AWAY,10,67 - 77,AWAY,77
0021800095,473,3,854,AWAY,11,67 - 78,AWAY,78
0021800095,476,3,850,HOME,10,68 - 78,HOME,68
0021800095,481,3,850,HOME,9,69 - 78,HOME,69
0021800095,482,3,838,AWAY,11,69 - 80,AWAY,80
0021800095,483,3,823,HOME,8,72 - 80,HOME,72
0021800095,485,3,803,AWAY,10,72 - 82,AWAY,82
0021800095,489,3,784,HOME,8,74 - 82,HOME,74
0021800095,495,3,758,AWAY,10,74 - 84,AWAY,84
0021800095,499,3,739,HOME,9,75 - 84,HOME,75
0021800095,500,3,739,HOME,8,76 - 84,HOME,76
0021800095,527,4,642,AWAY,10,76 - 86,AWAY,86
0021800095,528,4,627,HOME,8,78 - 86,HOME,78
0021800095,542,4,567,HOME,5,81 - 86,HOME,81
0021800095,544,4,554,AWAY,7,81 - 88,AWAY,88
0021800095,545,4,538,HOME,4,84 - 88,HOME,84
0021800095,550,4,510,AWAY,6,84 - 90,AWAY,90
0021800095,554,4,496,HOME,5,85 - 90,HOME,85
0021800095,562,4,470,AWAY,7,85 - 92,AWAY,92
0021800095,570,4,410,AWAY,9,85 - 94,AWAY,94
0021800095,582,4,397,HOME,7,87 - 94,HOME,87
0021800095,585,4,372,HOME,4,90 - 94,HOME,90
0021800095,592,4,320,HOME,2,92 - 94,HOME,92
0021800095,610,4,242,AWAY,4,92 - 96,AWAY,96
0021800095,612,4,230,HOME,2,94 - 96,HOME,94
0021800095,613,4,212,AWAY,5,94 - 99,AWAY,99
0021800095,618,4,190,AWAY,7,94 - 101,AWAY,101
0021800095,622,4,173,AWAY,9,94 - 103,AWAY,103
0021800095,636,4,132,HOME,6,97 - 103,HOME,97
0021800095,638,4,111,AWAY,8,97 - 105,AWAY,105
0021800095,640,4,102,HOME,5,100 - 105,HOME,100
0021800095,644,4,92,AWAY,6,100 - 106,AWAY,106
0021800095,645,4,92,AWAY,7,100 - 107,AWAY,107
0021800095,646,4,84,HOME,5,102 - 107,HOME,102
0021800095,650,4,61,HOME,3,104 - 107,HOME,104
0021800095,655,4,44,AWAY,4,104 - 108,AWAY,108
0021800095,658,4,44,AWAY,5,104 - 109,AWAY,109
0021800095,665,4,29,AWAY,6,104 - 110,AWAY,110
0021800095,666,4,24,HOME,4,106 - 110,HOME,106
0021800095,672,4,22,AWAY,6,106 - 112,AWAY,112
0021800095,680,4,13,AWAY,7,106 - 113,AWAY,113
0021800095,683,4,13,AWAY,8,106 - 114,AWAY,114
0021800095,685,4,7,HOME,6,108 - 114,HOME,108
0021800095,689,4,4,AWAY,7,108 - 115,AWAY,115
0021800095,690,4,4,AWAY,8,108 - 116,AWAY,116
0021800095,691,4,1,HOME,5,111 - 116,HOME,111
0021800096,9,1,2858,AWAY,3,0 - 3,AWAY,3
0021800096,11,1,2839,HOME,1,2 - 3,HOME,2
0021800096,12,1,2822,AWAY,3,2 - 5,AWAY,5
0021800096,18,1,2784,AWAY,5,2 - 7,AWAY,7
0021800096,22,1,2742,HOME,2,5 - 7,HOME,5
0021800096,24,1,2729,AWAY,4,5 - 9,AWAY,9
0021800096,29,1,2704,AWAY,7,5 - 12,AWAY,12
0021800096,37,1,2671,HOME,5,7 - 12,HOME,7
0021800096,38,1,2664,AWAY,7,7 - 14,AWAY,14
0021800096,49,1,2609,AWAY,8,7 - 15,AWAY,15
0021800096,55,1,2587,HOME,5,10 - 15,HOME,10
0021800096,59,1,2561,HOME,3,12 - 15,HOME,12
0021800096,69,1,2509,HOME,0,15 - 15,HOME,15
0021800096,85,1,2438,HOME,-3,18 - 15,HOME,18
0021800096,91,1,2420,AWAY,0,18 - 18,AWAY,18
0021800096,96,1,2401,AWAY,1,18 - 19,AWAY,19
0021800096,97,1,2401,AWAY,2,18 - 20,AWAY,20
0021800096,101,1,2377,AWAY,4,18 - 22,AWAY,22
0021800096,107,1,2355,AWAY,6,18 - 24,AWAY,24
0021800096,125,1,2331,AWAY,7,18 - 25,AWAY,25
0021800096,126,1,2318,HOME,4,21 - 25,HOME,21
0021800096,130,1,2287,HOME,2,23 - 25,HOME,23
0021800096,140,1,2260,AWAY,4,23 - 27,AWAY,27
0021800096,143,1,2246,HOME,3,24 - 27,HOME,24
0021800096,144,1,2246,HOME,2,25 - 27,HOME,25
0021800096,145,1,2246,HOME,1,26 - 27,HOME,26
0021800096,146,1,2234,AWAY,3,26 - 29,AWAY,29
0021800096,153,1,2189,HOME,0,29 - 29,HOME,29
0021800096,156,1,2160,AWAY,2,29 - 31,AWAY,31
0021800096,162,2,2127,HOME,0,31 - 31,HOME,31
0021800096,164,2,2111,AWAY,2,31 - 33,AWAY,33
0021800096,169,2,2061,HOME,0,33 - 33,HOME,33
0021800096,170,2,2046,AWAY,2,33 - 35,AWAY,35
0021800096,176,2,2026,AWAY,3,33 - 36,AWAY,36
0021800096,177,2,2026,AWAY,4,33 - 37,AWAY,37
0021800096,183,2,2000,AWAY,5,33 - 38,AWAY,38
0021800096,184,2,2000,AWAY,6,33 - 39,AWAY,39
0021800096,187,2,1987,HOME,4,35 - 39,HOME,35
0021800096,191,2,1965,AWAY,6,35 - 41,AWAY,41
0021800096,207,2,1927,AWAY,7,35 - 42,AWAY,42
0021800096,208,2,1927,AWAY,8,35 - 43,AWAY,43
0021800096,215,2,1911,HOME,6,37 - 43,HOME,37
0021800096,229,2,1829,AWAY,10,37 - 47,AWAY,47
0021800096,247,2,1788,AWAY,11,37 - 48,AWAY,48
0021800096,248,2,1864,AWAY,8,37 - 45,AWAY,45
0021800096,261,2,1726,AWAY,12,37 - 49,AWAY,49
0021800096,268,2,1726,AWAY,13,37 - 50,AWAY,50
0021800096,269,2,1709,HOME,11,39 - 50,HOME,39
0021800096,271,2,1698,AWAY,13,39 - 52,AWAY,52
0021800096,276,2,1686,HOME,11,41 - 52,HOME,41
0021800096,282,2,1666,AWAY,13,41 - 54,AWAY,54
0021800096,286,2,1652,HOME,12,42 - 54,HOME,42
0021800096,287,2,1652,HOME,11,43 - 54,HOME,43
0021800096,295,2,1592,HOME,9,45 - 54,HOME,45
0021800096,304,2,1568,HOME,8,46 - 54,HOME,46
0021800096,307,2,1568,HOME,7,47 - 54,HOME,47
0021800096,308,2,1550,AWAY,9,47 - 56,AWAY,56
0021800096,309,2,1536,HOME,7,49 - 56,HOME,49
0021800096,310,2,1521,AWAY,10,49 - 59,AWAY,59
0021800096,316,2,1507,AWAY,11,49 - 60,AWAY,60
0021800096,319,2,1507,AWAY,12,49 - 61,AWAY,61
0021800096,322,2,1500,HOME,11,50 - 61,HOME,50
0021800096,325,2,1500,HOME,10,51 - 61,HOME,51
0021800096,326,2,1490,AWAY,12,51 - 63,AWAY,63
0021800096,327,2,1476,HOME,10,53 - 63,HOME,53
0021800096,328,2,1471,AWAY,12,53 - 65,AWAY,65
0021800096,330,2,1451,HOME,10,55 - 65,HOME,55
0021800096,354,3,1413,AWAY,12,55 - 67,AWAY,67
0021800096,360,3,1388,HOME,9,58 - 67,HOME,58
0021800096,376,3,1304,HOME,7,60 - 67,HOME,60
0021800096,385,3,1284,HOME,5,62 - 67,HOME,62
0021800096,391,3,1244,AWAY,7,62 - 69,AWAY,69
0021800096,396,3,1234,HOME,6,63 - 69,HOME,63
0021800096,397,3,1221,AWAY,8,63 - 71,AWAY,71
0021800096,405,3,1180,HOME,6,65 - 71,HOME,65
0021800096,412,3,1180,HOME,5,66 - 71,HOME,66
0021800096,418,3,1152,HOME,3,68 - 71,HOME,68
0021800096,425,3,1092,AWAY,6,68 - 74,AWAY,74
0021800096,434,3,1049,AWAY,8,68 - 76,AWAY,76
0021800096,437,3,1027,HOME,7,69 - 76,HOME,69
0021800096,438,3,1027,HOME,6,70 - 76,HOME,70
0021800096,446,3,981,AWAY,8,70 - 78,AWAY,78
0021800096,450,3,953,AWAY,11,70 - 81,AWAY,81
0021800096,466,3,908,AWAY,14,70 - 84,AWAY,84
0021800096,475,3,867,AWAY,16,70 - 86,AWAY,86
0021800096,478,3,848,HOME,14,72 - 86,HOME,72
0021800096,482,3,827,AWAY,16,72 - 88,AWAY,88
0021800096,489,3,807,AWAY,17,72 - 89,AWAY,89
0021800096,490,3,807,AWAY,18,72 - 90,AWAY,90
0021800096,499,3,783,AWAY,19,72 - 91,AWAY,91
0021800096,501,3,783,AWAY,20,72 - 92,AWAY,92
0021800096,506,3,778,HOME,19,73 - 92,HOME,73
0021800096,529,4,694,HOME,17,75 - 92,HOME,75
0021800096,532,4,660,HOME,15,77 - 92,HOME,77
0021800096,534,4,642,AWAY,17,77 - 94,AWAY,94
0021800096,538,4,620,AWAY,19,77 - 96,AWAY,96
0021800096,547,4,581,HOME,16,80 - 96,HOME,80
0021800096,556,4,542,HOME,13,83 - 96,HOME,83
0021800096,565,4,507,HOME,11,85 - 96,HOME,85
0021800096,568,4,491,AWAY,14,85 - 99,AWAY,99
0021800096,570,4,481,HOME,12,87 - 99,HOME,87
0021800096,587,4,428,AWAY,15,87 - 102,AWAY,102
0021800096,589,4,414,HOME,12,90 - 102,HOME,90
0021800096,591,4,378,HOME,10,92 - 102,HOME,92
0021800096,598,4,342,AWAY,12,92 - 104,AWAY,104
0021800096,606,4,342,AWAY,13,92 - 105,AWAY,105
0021800096,613,4,310,AWAY,16,92 - 108,AWAY,108
0021800096,620,4,293,HOME,14,94 - 108,HOME,94
0021800096,623,4,293,HOME,13,95 - 108,HOME,95
0021800096,624,4,281,AWAY,15,95 - 110,AWAY,110
0021800096,627,4,266,HOME,14,96 - 110,HOME,96
0021800096,628,4,266,HOME,13,97 - 110,HOME,97
0021800096,636,4,219,AWAY,16,97 - 113,AWAY,113
0021800096,638,4,203,HOME,13,100 - 113,HOME,100
0021800096,642,4,203,HOME,12,101 - 113,HOME,101
0021800096,643,4,186,AWAY,14,101 - 115,AWAY,115
0021800096,644,4,164,HOME,12,103 - 115,HOME,103
0021800096,648,4,148,AWAY,13,103 - 116,AWAY,116
0021800096,649,4,148,AWAY,14,103 - 117,AWAY,117
0021800096,650,4,139,HOME,12,105 - 117,HOME,105
0021800096,653,4,139,HOME,11,106 - 117,HOME,106
0021800096,660,4,97,AWAY,12,106 - 118,AWAY,118
0021800096,661,4,97,AWAY,13,106 - 119,AWAY,119
0021800096,662,4,88,HOME,11,108 - 119,HOME,108
0021800096,667,4,88,HOME,10,109 - 119,HOME,109
0021800096,668,4,70,AWAY,13,109 - 122,AWAY,122
0021800096,670,4,63,HOME,11,111 - 122,HOME,111
0021800096,671,4,48,AWAY,14,111 - 125,AWAY,125
0021800096,673,4,42,HOME,12,113 - 125,HOME,113
0021800097,8,1,2866,AWAY,1,0 - 1,AWAY,1
0021800097,9,1,2859,AWAY,3,0 - 3,AWAY,3
0021800097,17,1,2797,HOME,1,2 - 3,HOME,2
0021800097,18,1,2787,AWAY,3,2 - 5,AWAY,5
0021800097,27,1,2738,AWAY,6,2 - 8,AWAY,8
0021800097,29,1,2727,HOME,3,5 - 8,HOME,5
0021800097,33,1,2707,AWAY,4,5 - 9,AWAY,9
0021800097,34,1,2707,AWAY,5,5 - 10,AWAY,10
0021800097,42,1,2672,AWAY,7,5 - 12,AWAY,12
0021800097,46,1,2662,HOME,6,6 - 12,HOME,6
0021800097,47,1,2662,HOME,5,7 - 12,HOME,7
0021800097,52,1,2633,AWAY,7,7 - 14,AWAY,14
0021800097,56,1,2614,AWAY,10,7 - 17,AWAY,17
0021800097,60,1,2595,HOME,8,9 - 17,HOME,9
0021800097,67,1,2563,HOME,6,11 - 17,HOME,11
0021800097,69,1,2544,AWAY,9,11 - 20,AWAY,20
0021800097,71,1,2523,HOME,6,14 - 20,HOME,14
0021800097,75,1,2501,AWAY,7,14 - 21,AWAY,21
0021800097,84,1,2488,HOME,5,16 - 21,HOME,16
0021800097,88,1,2475,HOME,3,18 - 21,HOME,18
0021800097,90,1,2457,AWAY,5,18 - 23,AWAY,23
0021800097,94,1,2435,AWAY,7,18 - 25,AWAY,25
0021800097,109,1,2394,AWAY,9,18 - 27,AWAY,27
0021800097,113,1,2370,AWAY,11,18 - 29,AWAY,29
0021800097,119,1,2331,HOME,8,21 - 29,HOME,21
0021800097,128,1,2303,AWAY,9,21 - 30,AWAY,30
0021800097,131,1,2292,HOME,7,23 - 30,HOME,23
0021800097,135,1,2267,HOME,5,25 - 30,HOME,25
0021800097,139,1,2242,HOME,2,28 - 30,HOME,28
0021800097,143,1,2232,AWAY,3,28 - 31,AWAY,31
0021800097,146,1,2221,AWAY,5,28 - 33,AWAY,33
0021800097,152,1,2180,HOME,2,31 - 33,HOME,31
0021800097,156,1,2163,AWAY,3,31 - 34,AWAY,34
0021800097,159,1,2163,AWAY,4,31 - 35,AWAY,35
0021800097,166,2,2148,HOME,2,33 - 35,HOME,33
0021800097,170,2,2119,HOME,-1,36 - 35,HOME,36
0021800097,172,2,2098,AWAY,1,36 - 37,AWAY,37
0021800097,177,2,2077,HOME,-2,39 - 37,HOME,39
0021800097,179,2,2058,AWAY,0,39 - 39,AWAY,39
0021800097,182,2,2037,AWAY,2,39 - 41,AWAY,41
0021800097,187,2,1989,HOME,0,41 - 41,HOME,41
0021800097,202,2,1939,HOME,-2,43 - 41,HOME,43
0021800097,203,2,1924,AWAY,1,43 - 44,AWAY,44
0021800097,215,2,1903,HOME,0,44 - 44,HOME,44
0021800097,216,2,1877,AWAY,2,44 - 46,AWAY,46
0021800097,220,2,1870,HOME,1,45 - 46,HOME,45
0021800097,241,2,1807,AWAY,3,45 - 48,AWAY,48
0021800097,244,2,1785,HOME,0,48 - 48,HOME,48
0021800097,274,2,1692,AWAY,1,48 - 49,AWAY,49
0021800097,275,2,1692,AWAY,2,48 - 50,AWAY,50
0021800097,278,2,1685,HOME,1,49 - 50,HOME,49
0021800097,279,2,1685,HOME,0,50 - 50,HOME,50
0021800097,284,2,1671,AWAY,1,50 - 51,AWAY,51
0021800097,285,2,1671,AWAY,2,50 - 52,AWAY,52
0021800097,296,2,1622,HOME,0,52 - 52,HOME,52
0021800097,303,2,1583,AWAY,1,52 - 53,AWAY,53
0021800097,314,2,1533,HOME,-1,54 - 53,HOME,54
0021800097,319,2,1533,HOME,-2,55 - 53,HOME,55
0021800097,324,2,1500,HOME,-4,57 - 53,HOME,57
0021800097,326,2,1478,AWAY,-2,57 - 55,AWAY,55
0021800097,330,2,1478,AWAY,-1,57 - 56,AWAY,56
0021800097,333,2,1466,AWAY,1,57 - 58,AWAY,58
0021800097,349,3,1391,HOME,-1,59 - 58,HOME,59
0021800097,350,3,1369,AWAY,2,59 - 61,AWAY,61
0021800097,354,3,1346,AWAY,5,59 - 64,AWAY,64
0021800097,358,3,1334,HOME,4,60 - 64,HOME,60
0021800097,366,3,1291,AWAY,6,60 - 66,AWAY,66
0021800097,376,3,1264,AWAY,8,60 - 68,AWAY,68
0021800097,383,3,1247,AWAY,10,60 - 70,AWAY,70
0021800097,387,3,1230,AWAY,12,60 - 72,AWAY,72
0021800097,399,3,1194,AWAY,14,60 - 74,AWAY,74
0021800097,401,3,1175,HOME,11,63 - 74,HOME,63
0021800097,402,3,1156,AWAY,13,63 - 76,AWAY,76
0021800097,404,3,1150,HOME,11,65 - 76,HOME,65
0021800097,413,3,1136,AWAY,12,65 - 77,AWAY,77
0021800097,414,3,1136,AWAY,13,65 - 78,AWAY,78
0021800097,415,3,1122,HOME,11,67 - 78,HOME,67
0021800097,418,3,1111,AWAY,12,67 - 79,AWAY,79
0021800097,419,3,1111,AWAY,13,67 - 80,AWAY,80
0021800097,420,3,1100,HOME,11,69 - 80,HOME,69
0021800097,431,3,1051,AWAY,14,69 - 83,AWAY,83
0021800097,433,3,1041,HOME,11,72 - 83,HOME,72
0021800097,439,3,1023,AWAY,13,72 - 85,AWAY,85
0021800097,446,3,1023,AWAY,14,72 - 86,AWAY,86
0021800097,455,3,989,AWAY,16,72 - 88,AWAY,88
0021800097,459,3,970,AWAY,18,72 - 90,AWAY,90
0021800097,470,3,957,HOME,16,74 - 90,HOME,74
0021800097,472,3,940,AWAY,18,74 - 92,AWAY,92
0021800097,473,3,932,HOME,16,76 - 92,HOME,76
0021800097,480,3,914,HOME,13,79 - 92,HOME,79
0021800097,484,3,888,AWAY,16,79 - 95,AWAY,95
0021800097,488,3,887,HOME,15,80 - 95,HOME,80
0021800097,489,3,887,HOME,14,81 - 95,HOME,81
0021800097,492,3,869,HOME,12,83 - 95,HOME,83
0021800097,499,3,832,AWAY,14,83 - 97,AWAY,97
0021800097,500,3,818,HOME,12,85 - 97,HOME,85
0021800097,505,3,806,AWAY,13,85 - 98,AWAY,98
0021800097,510,3,781,AWAY,14,85 - 99,AWAY,99
0021800097,519,3,756,HOME,12,87 - 99,HOME,87
0021800097,533,4,693,HOME,10,89 - 99,HOME,89
0021800097,536,4,673,HOME,8,91 - 99,HOME,91
0021800097,541,4,646,AWAY,10,91 - 101,AWAY,101
0021800097,546,4,616,HOME,8,93 - 101,HOME,93
0021800097,550,4,600,AWAY,9,93 - 102,AWAY,102
0021800097,555,4,600,AWAY,10,93 - 103,AWAY,103
0021800097,558,4,577,AWAY,13,93 - 106,AWAY,106
0021800097,560,4,567,HOME,10,96 - 106,HOME,96
0021800097,566,4,526,AWAY,13,96 - 109,AWAY,109
0021800097,570,4,509,HOME,12,97 - 109,HOME,97
0021800097,577,4,490,AWAY,15,97 - 112,AWAY,112
0021800097,604,4,414,AWAY,17,97 - 114,AWAY,114
0021800097,607,4,414,AWAY,18,97 - 115,AWAY,115
0021800097,608,4,401,HOME,16,99 - 115,HOME,99
0021800097,609,4,383,AWAY,18,99 - 117,AWAY,117
0021800097,617,4,363,AWAY,19,99 - 118,AWAY,118
0021800097,630,4,297,HOME,17,101 - 118,HOME,101
0021800097,633,4,274,AWAY,18,101 - 119,AWAY,119
0021800097,638,4,274,AWAY,19,101 - 120,AWAY,120
0021800097,644,4,243,HOME,17,103 - 120,HOME,103
0021800097,648,4,225,AWAY,18,103 - 121,AWAY,121
0021800097,651,4,225,AWAY,19,103 - 122,AWAY,122
0021800097,654,4,200,AWAY,22,103 - 125,AWAY,125
0021800097,664,4,175,AWAY,25,103 - 128,AWAY,128
0021800097,681,4,127,AWAY,27,103 - 130,AWAY,130
0021800097,682,4,115,HOME,24,106 - 130,HOME,106
0021800097,685,4,100,AWAY,25,106 - 131,AWAY,131
0021800097,688,4,100,AWAY,26,106 - 132,AWAY,132
0021800097,695,4,77,HOME,24,108 - 132,HOME,108
0021800097,698,4,71,AWAY,25,108 - 133,AWAY,133
0021800097,699,4,71,AWAY,26,108 - 134,AWAY,134
0021800097,700,4,62,HOME,23,111 - 134,HOME,111
0021800097,710,4,26,AWAY,25,111 - 136,AWAY,136
0021800097,711,4,20,HOME,22,114 - 136,HOME,114
0021800098,11,1,2828,AWAY,2,0 - 2,AWAY,2
0021800098,16,1,2808,HOME,0,2 - 2,HOME,2
0021800098,17,1,2788,AWAY,2,2 - 4,AWAY,4
0021800098,19,1,2782,HOME,0,4 - 4,HOME,4
0021800098,23,1,2760,AWAY,2,4 - 6,AWAY,6
0021800098,25,1,2741,HOME,0,6 - 6,HOME,6
0021800098,30,1,2704,AWAY,2,6 - 8,AWAY,8
0021800098,32,1,2693,HOME,0,8 - 8,HOME,8
0021800098,38,1,2661,AWAY,2,8 - 10,AWAY,10
0021800098,45,1,2622,HOME,0,10 - 10,HOME,10
0021800098,46,1,2601,AWAY,3,10 - 13,AWAY,13
0021800098,55,1,2579,AWAY,4,10 - 14,AWAY,14
0021800098,56,1,2579,AWAY,5,10 - 15,AWAY,15
0021800098,75,1,2499,HOME,3,12 - 15,HOME,12
0021800098,82,1,2485,AWAY,4,12 - 16,AWAY,16
0021800098,83,1,2485,AWAY,5,12 - 17,AWAY,17
0021800098,108,1,2386,AWAY,7,12 - 19,AWAY,19
0021800098,110,1,2378,HOME,5,14 - 19,HOME,14
0021800098,111,1,2357,AWAY,8,14 - 22,AWAY,22
0021800098,113,1,2346,HOME,6,16 - 22,HOME,16
0021800098,115,1,2336,AWAY,8,16 - 24,AWAY,24
0021800098,119,1,2309,AWAY,11,16 - 27,AWAY,27
0021800098,121,1,2289,HOME,9,18 - 27,HOME,18
0021800098,132,1,2263,HOME,6,21 - 27,HOME,21
0021800098,139,1,2248,HOME,4,23 - 27,HOME,23
0021800098,143,1,2226,AWAY,5,23 - 28,AWAY,28
0021800098,144,1,2226,AWAY,6,23 - 29,AWAY,29
0021800098,147,1,2209,HOME,5,24 - 29,HOME,24
0021800098,154,1,2176,AWAY,7,24 - 31,AWAY,31
0021800098,156,1,2161,HOME,5,26 - 31,HOME,26
0021800098,167,2,2144,HOME,4,27 - 31,HOME,27
0021800098,168,2,2144,HOME,3,28 - 31,HOME,28
0021800098,171,2,2123,AWAY,5,28 - 33,AWAY,33
0021800098,172,2,2110,HOME,3,30 - 33,HOME,30
0021800098,174,2,2093,AWAY,6,30 - 36,AWAY,36
0021800098,180,2,2058,HOME,3,33 - 36,HOME,33
0021800098,192,2,1995,AWAY,5,33 - 38,AWAY,38
0021800098,198,2,1976,HOME,4,34 - 38,HOME,34
0021800098,199,2,1976,HOME,3,35 - 38,HOME,35
0021800098,200,2,1976,HOME,2,36 - 38,HOME,36
0021800098,206,2,1954,AWAY,4,36 - 40,AWAY,40
0021800098,222,2,1901,AWAY,6,36 - 42,AWAY,42
0021800098,234,2,1885,AWAY,8,36 - 44,AWAY,44
0021800098,239,2,1875,HOME,7,37 - 44,HOME,37
0021800098,248,2,1857,AWAY,10,37 - 47,AWAY,47
0021800098,250,2,1842,HOME,8,39 - 47,HOME,39
0021800098,258,2,1835,AWAY,9,39 - 48,AWAY,48
0021800098,263,2,1806,HOME,6,42 - 48,HOME,42
0021800098,280,2,1735,HOME,4,44 - 48,HOME,44
0021800098,287,2,1705,AWAY,5,44 - 49,AWAY,49
0021800098,288,2,1705,AWAY,6,44 - 50,AWAY,50
0021800098,299,2,1655,HOME,3,47 - 50,HOME,47
0021800098,307,2,1625,HOME,2,48 - 50,HOME,48
0021800098,310,2,1597,HOME,0,50 - 50,HOME,50
0021800098,315,2,1556,AWAY,2,50 - 52,AWAY,52
0021800098,316,2,1545,HOME,0,52 - 52,HOME,52
0021800098,319,2,1517,HOME,-3,55 - 52,HOME,55
0021800098,327,2,1493,AWAY,-2,55 - 53,AWAY,53
0021800098,330,2,1475,HOME,-4,57 - 53,HOME,57
0021800098,332,2,1467,AWAY,-1,57 - 56,AWAY,56
0021800098,334,2,1441,HOME,-3,59 - 56,HOME,59
0021800098,353,3,1377,HOME,-6,62 - 56,HOME,62
0021800098,355,3,1350,AWAY,-3,62 - 59,AWAY,59
0021800098,359,3,1337,AWAY,-1,62 - 61,AWAY,61
0021800098,363,3,1337,AWAY,0,62 - 62,AWAY,62
0021800098,366,3,1319,HOME,-2,64 - 62,HOME,64
0021800098,367,3,1295,AWAY,0,64 - 64,AWAY,64
0021800098,373,3,1259,HOME,-2,66 - 64,HOME,66
0021800098,376,3,1235,HOME,-4,68 - 64,HOME,68
0021800098,377,3,1216,AWAY,-2,68 - 66,AWAY,66
0021800098,378,3,1201,HOME,-4,70 - 66,HOME,70
0021800098,381,3,1181,AWAY,-2,70 - 68,AWAY,68
0021800098,383,3,1177,HOME,-4,72 - 68,HOME,72
0021800098,402,3,1124,AWAY,-3,72 - 69,AWAY,69
0021800098,403,3,1124,AWAY,-2,72 - 70,AWAY,70
0021800098,406,3,1113,HOME,-3,73 - 70,HOME,73
0021800098,409,3,1113,HOME,-4,74 - 70,HOME,74
0021800098,424,3,1027,HOME,-6,76 - 70,HOME,76
0021800098,440,3,948,AWAY,-4,76 - 72,AWAY,72
0021800098,441,3,938,HOME,-6,78 - 72,HOME,78
0021800098,469,3,828,HOME,-8,80 - 72,HOME,80
0021800098,472,3,795,HOME,-11,83 - 72,HOME,83
0021800098,482,3,751,HOME,-13,85 - 72,HOME,85
0021800098,495,4,709,AWAY,-11,85 - 74,AWAY,74
0021800098,500,4,669,AWAY,-9,85 - 76,AWAY,76
0021800098,506,4,624,AWAY,-7,85 - 78,AWAY,78
0021800098,517,4,563,HOME,-9,87 - 78,HOME,87
0021800098,518,4,541,AWAY,-6,87 - 81,AWAY,81
