GAME_ID,WINNER,MATCHUP
0020200003,AWAY,SAS @ LAL
0020200001,HOME,PHI @ ORL
0020200002,HOME,CLE @ SAC
0020200007,HOME,HOU @ IND
0020200008,HOME,ATL @ NJN
0020200009,AWAY,ORL @ MIA
0020200014,HOME,LAL @ POR
0020200005,HOME,MIL @ PHI
0020200011,HOME,DEN @ MIN
0020200015,HOME,PHX @ SEA
0020200010,HOME,NYK @ DET
0020200006,HOME,WAS @ TOR
0020200013,HOME,UTA @ NOH
0020200012,AWAY,DAL @ MEM
0020200016,AWAY,CLE @ LAC
0020200004,AWAY,CHI @ BOS
0020200017,HOME,SAS @ GSW
0020200020,HOME,POR @ SAC
0020200019,HOME,UTA @ ATL
0020200018,HOME,BOS @ WAS
0020200021,HOME,IND @ NJN
0020200026,HOME,TOR @ SAS
0020200027,AWAY,HOU @ DEN
0020200022,HOME,NYK @ PHI
0020200025,HOME,NOH @ CHI
0020200024,HOME,ORL @ MIN
0020200028,HOME,CLE @ PHX
0020200023,HOME,MEM @ DET
0020200029,AWAY,LAL @ LAC
0020200030,AWAY,SEA @ GSW
0020200033,HOME,MIN @ IND
0020200039,HOME,TOR @ HOU
0020200038,HOME,PHX @ DAL
0020200040,HOME,GSW @ UTA
0020200034,AWAY,BOS @ NYK
0020200041,AWAY,DEN @ POR
0020200037,AWAY,ORL @ MIL
0020200032,HOME,CHI @ ATL
0020200031,AWAY,NJN @ WAS
0020200036,HOME,MIA @ NOH
0020200035,AWAY,SAC @ MEM
0020200045,HOME,POR @ LAL
0020200043,HOME,SAC @ MIA
0020200044,HOME,UTA @ SEA
0020200042,HOME,DET @ LAC
0020200048,HOME,MIN @ NJN
0020200050,HOME,GSW @ DAL
0020200047,AWAY,MIL @ NYK
0020200051,AWAY,DET @ PHX
0020200046,HOME,CHI @ TOR
0020200049,AWAY,SAS @ MEM
0020200056,AWAY,SEA @ HOU
0020200057,HOME,GSW @ SAS
0020200058,AWAY,ATL @ DEN
0020200054,AWAY,IND @ MIA
0020200055,HOME,WAS @ MIN
0020200052,HOME,SAC @ ORL
0020200053,HOME,LAL @ CLE
0020200065,AWAY,DET @ UTA
0020200059,HOME,SAC @ NYK
0020200060,HOME,LAC @ PHI
0020200068,HOME,MEM @ POR
0020200064,AWAY,BOS @ CHI
0020200067,HOME,NJN @ MIL
0020200066,HOME,ATL @ PHX
0020200063,HOME,SEA @ NOH
0020200062,AWAY,DAL @ TOR
0020200061,HOME,CLE @ WAS
0020200071,AWAY,DET @ DEN
0020200070,HOME,MIL @ MIN
0020200069,HOME,LAL @ BOS
0020200074,HOME,NYK @ IND
0020200075,HOME,LAC @ NJN
0020200079,HOME,ATL @ UTA
0020200072,HOME,CLE @ PHI
0020200078,AWAY,DAL @ CHI
0020200081,HOME,MEM @ SAC
0020200080,HOME,POR @ PHX
0020200073,HOME,SEA @ ORL
0020200077,HOME,GSW @ NOH
0020200076,HOME,LAL @ WAS
0020200082,HOME,TOR @ IND
0020200090,AWAY,POR @ SAS
0020200088,HOME,DET @ DAL
0020200091,HOME,MEM @ DEN
0020200084,AWAY,SEA @ MIA
0020200086,HOME,NJN @ CHI
0020200085,AWAY,BOS @ MIN
0020200083,AWAY,WAS @ CLE
0020200089,HOME,GSW @ HOU
0020200087,HOME,PHI @ MIL
0020200092,AWAY,NOH @ NYK
0020200094,HOME,ATL @ SAC
0020200093,AWAY,LAC @ ORL
0020200098,HOME,MIN @ SAS
0020200097,HOME,POR @ DAL
0020200096,AWAY,GSW @ MEM
0020200095,HOME,UTA @ BOS
0020200101,HOME,CLE @ IND
0020200105,HOME,POR @ HOU
0020200106,AWAY,ATL @ LAL
0020200103,AWAY,LAC @ MIA
0020200102,AWAY,UTA @ NYK
0020200104,HOME,NOH @ DET
0020200100,AWAY,TOR @ ORL
0020200099,AWAY,SEA @ WAS
0020200108,HOME,SAS @ NJN
0020200112,AWAY,PHX @ DEN
0020200110,HOME,CHI @ MIL
0020200109,AWAY,DAL @ CLE
0020200111,HOME,MIN @ NOH
0020200107,HOME,PHI @ BOS
0020200113,AWAY,SAC @ GSW
0020200115,HOME,SAS @ PHI
0020200116,AWAY,ORL @ LAC
0020200114,HOME,UTA @ WAS
0020200118,HOME,MIL @ IND
0020200127,HOME,GSW @ LAL
0020200120,AWAY,NJN @ MIA
0020200124,HOME,LAC @ POR
0020200125,HOME,SAC @ SEA
0020200126,HOME,HOU @ PHX
0020200121,HOME,UTA @ DET
0020200117,HOME,DEN @ TOR
0020200122,AWAY,MIN @ MEM
0020200123,HOME,CHI @ NOH
0020200119,AWAY,DAL @ BOS
0020200131,AWAY,DAL @ NJN
0020200128,AWAY,PHI @ NYK
0020200135,HOME,MEM @ CHI
0020200136,HOME,BOS @ MIL
0020200134,AWAY,IND @ MIN
0020200130,HOME,NOH @ ATL
0020200133,HOME,DEN @ DET
0020200132,AWAY,SAS @ CLE
0020200137,HOME,ORL @ GSW
0020200129,HOME,MIA @ WAS
0020200142,AWAY,HOU @ LAL
0020200140,HOME,WAS @ PHI
0020200141,HOME,ORL @ SAC
0020200138,AWAY,UTA @ TOR
0020200139,AWAY,SEA @ LAC
0020200144,HOME,DEN @ NJN
0020200146,HOME,CLE @ SAS
0020200143,HOME,DET @ NYK
0020200145,HOME,TOR @ ATL
0020200147,AWAY,LAC @ GSW
0020200152,HOME,CLE @ HOU
0020200151,HOME,LAL @ DAL
0020200153,HOME,PHX @ UTA
0020200154,HOME,CHI @ SAC
0020200155,AWAY,ORL @ SEA
0020200149,HOME,MEM @ MIN
0020200148,AWAY,MIA @ MIL
0020200150,HOME,PHI @ NOH
0020200160,HOME,LAL @ SAS
0020200162,AWAY,UTA @ DEN
0020200163,HOME,ORL @ POR
0020200159,HOME,MIA @ DET
0020200158,AWAY,MIN @ ATL
0020200157,AWAY,IND @ TOR
0020200165,HOME,CHI @ GSW
0020200164,AWAY,SAC @ LAC
0020200161,AWAY,PHI @ MEM
0020200156,HOME,NJN @ BOS
0020200166,HOME,HOU @ DAL
0020200167,AWAY,POR @ SEA
0020200168,HOME,ORL @ IND
0020200170,HOME,CLE @ NJN
0020200174,HOME,WAS @ HOU
0020200175,HOME,MEM @ SAS
0020200177,HOME,LAC @ DEN
0020200178,HOME,CHI @ LAL
0020200172,AWAY,DET @ MIA
0020200171,HOME,TOR @ PHI
0020200176,HOME,PHX @ SAC
0020200173,HOME,NYK @ NOH
0020200169,HOME,ATL @ BOS
0020200179,AWAY,MIL @ GSW
0020200181,AWAY,DET @ IND
0020200185,HOME,SEA @ DAL
0020200186,HOME,CHI @ UTA
0020200188,AWAY,SAC @ POR
0020200187,AWAY,DEN @ PHX
0020200183,AWAY,NJN @ MIN
0020200180,AWAY,BOS @ ATL
0020200182,AWAY,NOH @ CLE
0020200184,HOME,WAS @ MEM
0020200193,AWAY,SEA @ SAS
0020200194,HOME,MIL @ LAL
0020200192,AWAY,MIN @ NYK
0020200191,HOME,MIA @ ORL
0020200189,AWAY,PHI @ TOR
0020200190,HOME,HOU @ LAC
0020200195,HOME,NOH @ PHI
0020200196,HOME,MIL @ PHX
0020200201,HOME,SAS @ DEN
0020200199,HOME,LAL @ MIA
0020200202,HOME,HOU @ POR
0020200200,HOME,SEA @ ATL
0020200198,AWAY,SAC @ CLE
0020200203,AWAY,UTA @ LAC
0020200197,AWAY,IND @ WAS
0020200205,HOME,MIA @ PHI
0020200209,HOME,CLE @ MIL
0020200210,HOME,SAC @ MIN
0020200214,HOME,NJN @ PHX
0020200206,HOME,LAL @ ORL
0020200208,AWAY,DAL @ DET
0020200207,AWAY,NYK @ TOR
0020200212,HOME,ATL @ NOH
0020200211,HOME,SEA @ MEM
0020200215,AWAY,HOU @ GSW
0020200204,HOME,CHI @ BOS
0020200213,HOME,DEN @ SAS
0020200216,HOME,DAL @ IND
0020200217,HOME,NJN @ LAC
0020200222,HOME,WAS @ IND
0020200224,AWAY,GSW @ DEN
0020200225,HOME,MIN @ UTA
0020200227,HOME,LAC @ SAC
0020200226,HOME,SAS @ PHX
0020200228,AWAY,HOU @ SEA
0020200221,HOME,MIL @ DET
0020200218,HOME,MIA @ ATL
0020200219,AWAY,PHI @ CLE
0020200223,AWAY,LAL @ MEM
0020200220,AWAY,TOR @ BOS
0020200234,HOME,UTA @ SAS
0020200233,HOME,CHI @ DAL
0020200232,HOME,CLE @ MIA
0020200229,HOME,NOH @ NYK
