GAME_ID,WINNER,MATCHUP
0029800006,HOME,WAS @ IND
0029800007,HOME,SAC @ SAS
0029800008,AWAY,MIN @ DEN
0029800009,HOME,CHI @ UTA
0029800011,HOME,HOU @ LAL
0029800003,AWAY,DET @ MIA
0029800012,HOME,DAL @ SEA
0029800005,HOME,CLE @ ATL
0029800002,HOME,NYK @ ORL
0029800004,AWAY,PHI @ CHH
0029800010,AWAY,PHX @ LAC
0029800001,AWAY,TOR @ BOS
0029800018,HOME,MIN @ SAS
0029800014,HOME,ORL @ PHI
0029800017,HOME,NJN @ ATL
0029800016,AWAY,MIL @ CHH
0029800013,HOME,CLE @ BOS
0029800015,HOME,TOR @ WAS
0029800019,AWAY,HOU @ GSW
0029800021,HOME,ATL @ NJN
0029800025,AWAY,UTA @ LAL
0029800020,AWAY,MIA @ NYK
0029800027,HOME,VAN @ SAC
0029800023,HOME,DEN @ PHX
0029800028,HOME,POR @ SEA
0029800022,HOME,IND @ DET
0029800024,AWAY,CHI @ LAC
0029800026,AWAY,DAL @ GSW
0029800033,HOME,DEN @ HOU
0029800034,AWAY,LAL @ SAS
0029800032,HOME,WAS @ DET
0029800029,HOME,BOS @ ORL
0029800030,HOME,MIA @ CHH
0029800031,AWAY,IND @ CLE
0029800035,AWAY,POR @ VAN
0029800041,AWAY,UTA @ DAL
0029800037,AWAY,BOS @ MIA
0029800036,HOME,DET @ PHI
0029800039,AWAY,ATL @ CHI
0029800042,AWAY,SAC @ PHX
0029800043,HOME,GSW @ SEA
0029800040,HOME,SAS @ MIN
0029800038,AWAY,MIL @ TOR
0029800045,AWAY,ORL @ NJN
0029800047,HOME,SAC @ HOU
0029800048,AWAY,LAL @ DEN
0029800044,HOME,WAS @ NYK
0029800050,HOME,IND @ POR
0029800046,AWAY,CLE @ CHH
0029800049,AWAY,SEA @ GSW
0029800051,HOME,LAC @ VAN
0029800059,AWAY,HOU @ DAL
0029800052,HOME,TOR @ MIA
0029800056,AWAY,NYK @ CHI
0029800057,HOME,NJN @ MIL
0029800058,HOME,LAL @ MIN
0029800060,AWAY,UTA @ PHX
0029800053,HOME,CHH @ ATL
0029800055,AWAY,ORL @ DET
0029800054,HOME,SAS @ CLE
0029800061,AWAY,IND @ VAN
0029800063,HOME,DAL @ DEN
0029800062,AWAY,SAS @ PHI
0029800064,AWAY,UTA @ GSW
0029800065,HOME,LAC @ PHX
0029800066,HOME,DEN @ SEA
0029800071,AWAY,IND @ LAL
0029800067,HOME,ATL @ PHI
0029800069,AWAY,SAS @ CHI
0029800068,HOME,MIL @ ORL
0029800073,HOME,DAL @ VAN
0029800070,AWAY,MIN @ LAC
0029800072,HOME,POR @ GSW
0029800076,AWAY,PHX @ DEN
0029800077,HOME,SAC @ UTA
0029800075,HOME,NJN @ MIA
0029800074,HOME,DET @ NYK
0029800079,HOME,DAL @ POR
